r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R2712,P0220,D0005,2020-09-19 16:28:22,1,2020-09-19 16:45:13,Sudama Nagar,AB Road (Agra Bombay Road),15,N,location not changed,0,15,2020-09-19 17:06:46,75,50,NA,NA,0,cash,cash,N,same mode,completed,2.1,V0743,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R2713,P0036,D0819,2020-04-06 04:06:26,1,2020-04-06 04:36:13,Annapurna Road,Scheme No. 54,5,N,location not changed,0,5,2020-04-06 05:18:38,25,20,NA,NA,0,cash,cash,N,same mode,completed,3.3,V0155,Early Morning,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,51.25
R2714,P0767,D0006,2020-09-15 06:38:24,1,2020-09-15 07:02:53,Nipania,Navlakha,10,N,location not changed,0,10,2020-09-15 07:41:34,50,0,NA,NA,0,online,upi,N,same mode,completed,1.4,V0416,Early Morning,12.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,62.5
R2715,P0406,D0029,2020-09-12 19:33:42,1,2020-09-12 19:51:37,Old Palasia,Bicholi Mardana],3,Y,AB Road (Agra Bombay Road),7,10,2020-09-12 20:07:45,50,20,NA,NA,0,online,wallet,N,same mode,failed,3.8,V0295,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R2716,P0914,D0157,2020-01-20 17:05:40,1,2020-01-20 17:34:30,Geeta Bhawan,Navlakha,15,N,location not changed,0,15,2020-01-20 18:01:39,75,20,NA,NA,0,cash,cash,N,same mode,completed,1.7,V0064,Evening,0.0,['C0064'],N,No coupon_used,0.0,0.0,95.0
R2717,P0502,D0462,2020-08-23 02:50:10,1,2020-08-23 03:09:59,Nipania,Manorama Ganj,6,Y,Scheme No. 54,16,22,2020-08-23 03:31:45,110,10,NA,NA,0,online,wallet,N,same mode,pending,3.4,V0675,Mid Night,27.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,147.5
R2718,P0774,D0114,2020-07-05 23:19:37,1,2020-07-05 23:46:45,Bicholi Mardana],Old Palasia,9,Y,Bengali Square,3,12,2020-07-06 00:20:46,60,50,NA,NA,0,online,upi,N,same mode,completed,4.2,V0723,Night,0.0,['C0387'],N,No coupon_used,0.0,0.0,110.0
R2719,P0558,D0253,2020-11-10 04:31:37,0,NA,Palasia,Navlakha,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0544,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2720,P0467,D0265,2020-03-24 10:07:23,1,2020-03-24 10:29:41,Bhawarkuan,Nipania,17,N,location not changed,0,17,2020-03-24 11:29:17,85,20,NA,NA,0,online,wallet,Y,cash,completed,2.8,V0124,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R2721,P0232,D0598,2020-08-06 18:02:48,1,2020-08-06 18:24:03,South Tukoganj,Palasia,15,N,location not changed,0,15,2020-08-06 19:23:46,75,10,NA,NA,0,cash,cash,N,same mode,completed,2.7,V0806,Evening,0.0,['C0112'],N,No coupon_used,0.0,0.0,85.0
R2722,P0728,D0100,2020-02-27 06:25:13,1,2020-02-27 06:41:25,Silicon City (Rau),South Tukoganj,9,N,location not changed,0,9,2020-02-27 06:56:44,45,20,NA,NA,0,online,credit card,N,same mode,completed,4.7,V0748,Early Morning,11.25,"['C0268', 'C0314']",N,No coupon_used,0.0,0.0,76.25
R2723,P0408,D0693,2020-10-17 01:31:29,1,2020-10-17 01:46:50,Bhawarkuan,Annapurna Road,16,Y,Silicon City (Rau),15,31,2020-10-17 02:14:00,155,10,NA,NA,0,cash,cash,N,same mode,completed,4.6,V0557,Mid Night,38.75,['C0178'],Y,C0178,15.0,23.25,180.5
R2724,P0130,D0122,2020-10-18 05:49:10,1,2020-10-18 06:08:57,Khandwa Road,Manorama Ganj,20,N,location not changed,0,20,2020-10-18 06:21:43,100,0,NA,NA,0,online,wallet,N,same mode,completed,2.8,V0804,Early Morning,25.0,['C0246'],N,No coupon_used,0.0,0.0,125.0
R2725,P0301,D0126,2020-10-03 19:42:21,1,2020-10-03 20:11:10,Navlakha,Khandwa Road,4,Y,Nipania,5,9,2020-10-03 21:07:56,45,0,NA,NA,0,online,wallet,N,same mode,completed,3.3,V0160,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,45.0
R2726,P0505,D0733,2020-03-19 23:31:01,1,2020-03-19 23:54:15,Bhawarkuan,Nipania,14,N,location not changed,0,14,2020-03-20 00:33:59,70,10,NA,NA,0,online,credit card,N,same mode,completed,1.4,V0816,Night,0.0,"['C0220', 'C0376']",N,No coupon_used,0.0,0.0,80.0
R2727,P0912,D0143,2020-12-03 19:15:33,1,2020-12-03 19:31:49,Khandwa Road,Scheme No. 54,8,N,location not changed,0,8,2020-12-03 19:45:55,40,50,NA,NA,0,online,upi,N,same mode,completed,3.3,V0577,Evening,0.0,['C0468'],N,No coupon_used,0.0,0.0,90.0
R2728,P0659,D0119,2020-10-24 23:14:40,1,2020-10-24 23:35:58,Annapurna Road,Scheme No. 54,19,N,location not changed,0,19,2020-10-24 23:46:47,95,0,NA,NA,0,cash,cash,N,same mode,completed,3.3,V0081,Night,0.0,"['C0129', 'C0440']",Y,C0129,20.0,19.0,76.0
R2729,P0152,D0366,2020-03-12 09:07:14,1,2020-03-12 09:31:49,Khandwa Road,Navlakha,11,N,location not changed,0,11,2020-03-12 10:25:50,55,20,NA,NA,0,cash,cash,N,same mode,completed,3.9,V0128,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R2730,P0118,D0176,2020-01-02 08:27:02,1,2020-01-02 08:46:22,New Palasia,Navlakha,7,Y,Vijay Nagar,19,26,2020-01-02 09:18:22,130,0,NA,NA,0,online,credit card,N,same mode,completed,3.4,V0100,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,130.0
R2731,P0722,D0760,2020-06-08 16:00:41,1,2020-06-08 16:23:12,Palasia,Old Palasia,7,N,location not changed,0,7,2020-06-08 17:14:56,35,20,NA,NA,0,online,upi,N,same mode,completed,2.0,V0718,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,55.0
R2732,P0339,D0430,2020-09-25 08:51:50,0,NA,New Palasia,Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0422,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2733,P0962,D0049,2020-01-25 13:05:54,1,2020-01-25 13:25:30,Geeta Bhawan,New Palasia,16,N,location not changed,0,16,2020-01-25 13:48:37,80,0,NA,NA,0,online,wallet,N,same mode,completed,2.9,V0529,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R2734,P0143,D0466,2020-06-10 15:43:00,1,2020-06-10 16:07:57,Navlakha,Bicholi Mardana],7,Y,South Tukoganj,2,9,2020-06-10 16:26:26,45,0,NA,NA,0,online,wallet,Y,cash,completed,1.5,V0666,Noon,0.0,"['C0180', 'C0266']",N,No coupon_used,0.0,0.0,45.0
R2735,P0276,D0328,2020-01-18 19:53:34,1,2020-01-18 20:14:35,Bicholi Mardana],Sudama Nagar,18,Y,Bengali Square,17,35,2020-01-18 20:31:00,175,0,NA,NA,0,online,credit card,N,same mode,failed,3.0,V0480,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,175.0
R2736,P0417,D0344,2020-01-05 14:04:35,0,NA,Bicholi Mardana],Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0526,Noon,0.0,['C0528'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2737,P0416,D0506,2020-06-18 03:47:57,1,2020-06-18 04:09:30,South Tukoganj,Vijay Nagar,3,Y,Nipania,7,10,2020-06-18 04:30:23,50,50,NA,NA,0,online,debit card,N,same mode,completed,4.8,V0375,Mid Night,12.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,112.5
R2738,P0482,D0599,2020-06-30 22:49:45,1,2020-06-30 23:17:28,Bhawarkuan,AB Road (Agra Bombay Road),20,N,location not changed,0,20,2020-06-30 23:44:30,100,20,NA,NA,0,online,debit card,N,same mode,completed,2.3,V0410,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R2739,P0981,D0524,2020-07-25 23:57:19,0,NA,Bhawarkuan,Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0598,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2740,P0390,D0674,2020-10-12 09:35:41,1,2020-10-12 10:01:23,Vijay Nagar,Rau,10,N,location not changed,0,10,2020-10-12 10:19:16,50,20,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0504,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R2741,P0785,D0818,2020-01-31 20:20:24,1,2020-01-31 20:45:50,Sudama Nagar,Scheme No. 54,10,N,location not changed,0,10,2020-01-31 21:36:17,50,0,NA,NA,0,online,credit card,N,same mode,completed,2.6,V0818,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R2742,P0106,D0069,2020-06-24 21:02:31,1,2020-06-24 21:30:48,South Tukoganj,Nipania,14,N,location not changed,0,14,2020-06-24 21:54:55,70,50,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0173,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R2743,P0638,D0100,2020-10-06 23:09:07,1,2020-10-06 23:36:25,Bicholi Mardana],Annapurna Road,16,Y,Bengali Square,5,21,2020-10-07 00:35:35,105,10,NA,NA,0,online,wallet,Y,cash,completed,1.0,V0748,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,115.0
R2744,P0368,D0144,2020-10-15 15:16:26,1,2020-10-15 15:43:32,Navlakha,AB Road (Agra Bombay Road),18,Y,Old Palasia,18,36,2020-10-15 16:36:26,180,0,NA,NA,0,cash,cash,N,same mode,completed,2.0,V0648,Noon,0.0,['C0564'],N,No coupon_used,0.0,0.0,180.0
R2745,P0402,D0058,2020-09-13 12:01:59,1,2020-09-13 12:31:52,Bhawarkuan,New Palasia,9,N,location not changed,0,9,2020-09-13 13:11:44,45,50,NA,NA,0,cash,cash,N,same mode,completed,2.9,V0088,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R2746,P0686,D0665,2020-06-14 07:42:20,1,2020-06-14 08:10:23,Bengali Square,Silicon City (Rau),14,N,location not changed,0,14,2020-06-14 09:04:08,70,10,NA,NA,0,online,debit card,Y,cash,completed,1.5,V0611,Early Morning,17.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,97.5
R2747,P0784,D0494,2020-10-14 18:34:45,0,NA,Khandwa Road,Sudama Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0269,Evening,0.0,['C0315'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2748,P0412,D0299,2020-05-23 02:25:33,1,2020-05-23 02:45:01,Rau,Geeta Bhawan,8,N,location not changed,0,8,2020-05-23 03:06:32,40,0,NA,NA,0,online,upi,N,same mode,completed,1.1,V0233,Mid Night,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R2749,P0986,D0610,2020-03-05 02:14:46,0,NA,Silicon City (Rau),Bengali Square,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0388,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2750,P0389,D0463,2020-09-21 18:18:32,1,2020-09-21 18:36:34,Rajendra Nagar,Scheme No. 54,7,Y,New Palasia,15,22,2020-09-21 19:16:32,110,0,NA,NA,0,online,wallet,N,same mode,completed,2.3,V0222,Evening,0.0,['C0214'],N,No coupon_used,0.0,0.0,110.0
R2751,P0686,D0456,2020-04-11 10:59:21,0,NA,Manorama Ganj,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0255,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2752,P0031,D0031,2020-07-18 04:28:38,1,2020-07-18 04:56:44,Manorama Ganj,Navlakha,15,Y,Bengali Square,20,35,2020-07-18 05:44:33,175,50,NA,NA,0,online,upi,N,same mode,completed,1.2,V0037,Early Morning,43.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,268.75
R2753,P0540,D0784,2020-07-14 11:39:11,1,2020-07-14 11:57:38,Bengali Square,Annapurna Road,10,N,location not changed,0,10,2020-07-14 12:49:28,50,50,NA,NA,0,cash,cash,N,same mode,completed,3.8,V0034,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R2754,P0908,D0812,2020-06-21 08:45:39,0,NA,South Tukoganj,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0294,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2755,P0628,D0319,2020-04-28 06:29:26,1,2020-04-28 06:51:49,South Tukoganj,Annapurna Road,6,Y,Geeta Bhawan,15,21,2020-04-28 07:38:37,105,10,NA,NA,0,cash,cash,N,same mode,completed,1.1,V0047,Early Morning,26.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,141.25
R2756,P0064,D0747,2020-06-28 13:24:03,1,2020-06-28 13:48:56,Old Palasia,Bicholi Mardana],6,N,location not changed,0,6,2020-06-28 14:07:41,30,20,NA,NA,0,online,debit card,N,same mode,pending,4.4,V0641,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R2757,P0872,D0306,2020-06-16 18:05:59,0,NA,Scheme No. 54,South Tukoganj,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0085,Evening,0.0,"['C0023', 'C0281']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R2758,P0826,D0393,2020-04-27 17:46:56,0,NA,Palasia,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0530,Evening,0.0,['C0353'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2759,P0500,D0375,2020-07-11 16:29:23,1,2020-07-11 16:59:11,Sudama Nagar,Scheme No. 54,5,N,location not changed,0,5,2020-07-11 17:48:49,25,50,NA,NA,0,online,debit card,N,same mode,completed,1.6,V0549,Evening,0.0,"['C0168', 'C0407']",N,No coupon_used,0.0,0.0,75.0
R2760,P0417,D0591,2020-05-01 04:33:33,1,2020-05-01 04:51:11,Silicon City (Rau),Scheme No. 54,7,N,location not changed,0,7,2020-05-01 05:27:39,35,10,NA,NA,0,online,upi,Y,cash,completed,4.7,V0534,Early Morning,8.75,['C0528'],Y,C0528,5.0,1.75,52.0
R2761,P0945,D0782,2020-04-21 15:31:16,1,2020-04-21 15:48:24,Old Palasia,Rajendra Nagar,14,N,location not changed,0,14,2020-04-21 16:08:26,70,0,NA,NA,0,cash,cash,N,same mode,completed,1.9,V0151,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R2762,P0870,D0190,2020-08-15 14:02:34,1,2020-08-15 14:24:32,Navlakha,Scheme No. 54,16,N,location not changed,0,16,2020-08-15 14:52:03,80,0,NA,NA,0,online,upi,N,same mode,failed,4.3,V0548,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R2763,P0249,D0639,2020-02-28 21:35:04,1,2020-02-28 22:01:20,Vijay Nagar,AB Road (Agra Bombay Road),13,Y,Geeta Bhawan,16,29,2020-02-28 22:23:29,145,50,NA,NA,0,cash,cash,N,same mode,completed,2.3,V0312,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,195.0
R2764,P0305,D0504,2020-11-03 08:59:20,0,NA,Geeta Bhawan,Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0777,Morning,0.0,"['C0004', 'C0333', 'C0490']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R2765,P0081,D0155,2020-12-12 10:39:18,0,NA,Manorama Ganj,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0571,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2766,P0965,D0407,2020-09-28 10:50:16,1,2020-09-28 11:17:10,Scheme No. 54,Geeta Bhawan,2,Y,Old Palasia,4,6,2020-09-28 11:41:38,30,50,NA,NA,0,cash,cash,Y,online,completed,1.8,V0715,Morning,0.0,['C0169'],N,No coupon_used,0.0,0.0,80.0
R2767,P0576,D0196,2020-07-08 23:32:02,1,2020-07-08 23:48:59,Bicholi Mardana],Bengali Square,15,Y,South Tukoganj,14,29,2020-07-09 00:36:18,145,10,NA,NA,0,online,wallet,N,same mode,completed,1.2,V0223,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,155.0
R2768,P0533,D0477,2020-07-02 03:56:58,1,2020-07-02 04:17:30,AB Road (Agra Bombay Road),Rau,12,Y,Geeta Bhawan,4,16,2020-07-02 04:30:42,80,10,NA,NA,0,cash,cash,N,same mode,completed,2.8,V0310,Mid Night,20.0,"['C0176', 'C0554']",Y,C0176,15.0,12.0,98.0
R2769,P0336,D0279,2020-10-16 03:41:52,1,2020-10-16 04:04:49,Palasia,Annapurna Road,14,N,location not changed,0,14,2020-10-16 04:27:05,70,0,NA,NA,0,online,wallet,N,same mode,pending,4.0,V0716,Mid Night,17.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,87.5
R2770,P0309,D0208,2020-12-02 04:33:02,1,2020-12-02 04:59:46,South Tukoganj,Sudama Nagar,12,N,location not changed,0,12,2020-12-02 05:41:00,60,10,NA,NA,0,online,wallet,N,same mode,completed,2.9,V0142,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R2771,P0914,D0466,2020-11-25 08:10:34,1,2020-11-25 08:32:32,Bhawarkuan,South Tukoganj,7,Y,Sudama Nagar,19,26,2020-11-25 09:17:02,130,20,NA,NA,0,cash,cash,Y,online,completed,2.5,V0666,Morning,0.0,['C0064'],N,No coupon_used,0.0,0.0,150.0
R2772,P0682,D0617,2020-09-10 03:33:46,0,NA,Navlakha,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0540,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2773,P0848,D0769,2020-01-03 15:48:07,0,NA,AB Road (Agra Bombay Road),Navlakha,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0486,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2774,P0556,D0524,2020-05-27 18:19:45,1,2020-05-27 18:42:10,New Palasia,Palasia,16,Y,Rau,19,35,2020-05-27 19:03:02,175,20,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0598,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,195.0
R2775,P0008,D0566,2020-02-14 02:09:05,0,NA,Palasia,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0060,Mid Night,0.0,['C0146'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2776,P0994,D0125,2020-08-29 01:34:47,0,NA,New Palasia,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0138,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2777,P0911,D0432,2020-03-27 22:29:28,1,2020-03-27 22:58:07,Rau,Bengali Square,14,N,location not changed,0,14,2020-03-27 23:33:42,70,20,NA,NA,0,cash,cash,N,same mode,completed,4.4,V0283,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R2778,P0700,D0698,2020-11-30 12:22:08,1,2020-11-30 12:46:57,Palasia,Manorama Ganj,5,N,location not changed,0,5,2020-11-30 13:26:27,25,50,NA,NA,0,online,debit card,N,same mode,failed,4.1,V0819,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R2779,P0762,D0526,2020-09-25 05:23:19,0,NA,South Tukoganj,Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0593,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2780,P0632,D0573,2020-05-23 11:22:19,0,NA,Palasia,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0466,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2781,P0983,D0508,2020-11-04 16:01:46,1,2020-11-04 16:27:21,Annapurna Road,Rajendra Nagar,10,Y,Manorama Ganj,3,13,2020-11-04 17:07:50,65,50,NA,NA,0,online,upi,N,same mode,completed,3.6,V0335,Evening,0.0,['C0026'],N,No coupon_used,0.0,0.0,115.0
R2782,P0606,D0804,2020-01-28 12:05:19,1,2020-01-28 12:32:27,Bengali Square,Navlakha,7,Y,Bhawarkuan,3,10,2020-01-28 12:54:24,50,0,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0650,Noon,0.0,['C0352'],Y,C0352,20.0,10.0,40.0
R2783,P0584,D0729,2020-01-08 08:07:06,1,2020-01-08 08:31:01,Rau,Rajendra Nagar,13,N,location not changed,0,13,2020-01-08 09:17:48,65,10,NA,NA,0,cash,cash,N,same mode,completed,2.2,V0276,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R2784,P0674,D0682,2020-12-11 23:12:48,1,2020-12-11 23:28:10,Geeta Bhawan,Rau,14,Y,Geeta Bhawan,13,27,2020-12-12 00:11:06,135,20,NA,NA,0,cash,cash,N,same mode,completed,4.3,V0469,Night,0.0,['C0366'],N,No coupon_used,0.0,0.0,155.0
R2785,P0837,D0353,2020-06-30 17:27:12,1,2020-06-30 17:53:25,Bicholi Mardana],Navlakha,10,Y,Vijay Nagar,15,25,2020-06-30 18:44:47,125,0,NA,NA,0,cash,cash,N,same mode,completed,4.3,V0230,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R2786,P0815,D0393,2020-11-07 06:33:38,1,2020-11-07 06:48:45,Bhawarkuan,Silicon City (Rau),11,N,location not changed,0,11,2020-11-07 07:11:22,55,20,NA,NA,0,cash,cash,N,same mode,completed,2.3,V0530,Early Morning,13.75,"['C0237', 'C0239']",N,No coupon_used,0.0,0.0,88.75
R2787,P0695,D0403,2020-12-25 08:02:15,1,2020-12-25 08:17:23,Bengali Square,Rajendra Nagar,7,N,location not changed,0,7,2020-12-25 08:48:27,35,0,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0735,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R2788,P0781,D0696,2020-01-27 04:28:20,1,2020-01-27 04:46:34,Nipania,Navlakha,7,Y,AB Road (Agra Bombay Road),5,12,2020-01-27 04:57:06,60,20,NA,NA,0,online,wallet,N,same mode,completed,3.7,V0050,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R2789,P0624,D0448,2020-10-27 02:06:52,1,2020-10-27 02:27:35,Annapurna Road,Rau,8,Y,Bicholi Mardana],15,23,2020-10-27 03:04:01,115,50,NA,NA,0,online,upi,N,same mode,completed,1.6,V0439,Mid Night,28.75,"['C0090', 'C0275']",Y,C0275,5.0,5.75,188.0
R2790,P0332,D0096,2020-09-17 02:58:23,1,2020-09-17 03:21:27,Navlakha,Palasia,15,N,location not changed,0,15,2020-09-17 03:56:12,75,0,NA,NA,0,online,debit card,N,same mode,completed,1.2,V0645,Mid Night,18.75,"['C0041', 'C0053']",Y,C0053,5.0,3.75,90.0
R2791,P0492,D0339,2020-04-17 04:10:11,1,2020-04-17 04:27:01,Palasia,Bicholi Mardana],19,Y,Navlakha,5,24,2020-04-17 04:47:02,120,20,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0212,Early Morning,30.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R2792,P0531,D0427,2020-03-06 06:08:48,0,NA,Annapurna Road,Nipania,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0605,Early Morning,0.0,['C0138'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2793,P0437,D0622,2020-02-06 22:52:13,1,2020-02-06 23:12:39,Bhawarkuan,Scheme No. 54,10,N,location not changed,0,10,2020-02-07 00:08:10,50,20,NA,NA,0,cash,cash,N,same mode,completed,1.5,V0344,Night,0.0,"['C0499', 'C0580']",N,No coupon_used,0.0,0.0,70.0
R2794,P0747,D0401,2020-08-25 06:45:25,1,2020-08-25 07:07:57,Rajendra Nagar,Old Palasia,11,Y,South Tukoganj,12,23,2020-08-25 07:51:39,115,20,NA,NA,0,cash,cash,N,same mode,completed,3.5,V0584,Early Morning,28.75,['C0385'],N,No coupon_used,0.0,0.0,163.75
R2795,P0254,D0051,2020-06-08 03:07:50,0,NA,Rau,Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0682,Mid Night,0.0,['C0276'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R2796,P0353,D0700,2020-05-19 21:51:35,1,2020-05-19 22:15:09,Manorama Ganj,Old Palasia,8,N,location not changed,0,8,2020-05-19 22:32:12,40,50,NA,NA,0,cash,cash,N,same mode,completed,1.9,V0564,Night,0.0,['C0436'],Y,C0436,15.0,6.0,84.0
R2797,P0067,D0157,2020-08-05 08:25:43,1,2020-08-05 08:45:32,Rau,Silicon City (Rau),3,N,location not changed,0,3,2020-08-05 09:26:54,15,0,NA,NA,0,online,wallet,Y,cash,completed,2.9,V0064,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,15.0
R2798,P0040,D0539,2020-05-18 15:55:30,1,2020-05-18 16:13:55,Bengali Square,New Palasia,20,Y,Rau,14,34,2020-05-18 17:11:58,170,10,NA,NA,0,online,upi,N,same mode,failed,3.9,V0478,Noon,0.0,"['C0321', 'C0509']",Y,C0509,20.0,34.0,146.0
R2799,P0899,D0301,2020-05-16 07:31:32,0,NA,Old Palasia,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0594,Early Morning,0.0,"['C0126', 'C0296']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R2800,P0305,D0508,2020-09-30 03:15:05,0,NA,Old Palasia,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0335,Mid Night,0.0,"['C0004', 'C0333', 'C0490']",No coupon alloted,No coupon_used,0.0,0.0,0.0
