r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R14226,P3561,D2259,2022-10-25 17:48:05,0,NA,Nipania,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2410,Evening,0.0,"['C1464', 'C1775', 'C2201']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R14227,P2944,D2555,2022-07-30 02:25:40,0,NA,Nipania,Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2035,Mid Night,0.0,['C1558'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14228,P3680,D2672,2022-05-22 15:58:56,0,NA,Annapurna Road,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V2414,Noon,0.0,"['C1616', 'C1738']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R14229,P2343,D1917,2022-08-08 01:49:55,1,2022-08-08 02:07:44,Bengali Square,South Tukoganj,9,N,location not changed,0,9,2022-08-08 02:20:18,45,0,NA,NA,0,online,debit card,N,same mode,completed,3.0,V2126,Mid Night,11.25,['C1718'],N,No coupon_used,0.0,0.0,56.25
R14230,P3032,D1987,2022-03-29 05:17:36,1,2022-03-29 05:46:05,Rajendra Nagar,Old Palasia,14,N,location not changed,0,14,2022-03-29 06:25:52,70,0,NA,NA,0,online,credit card,N,same mode,completed,2.2,V2478,Early Morning,17.5,['C1533'],N,No coupon_used,0.0,0.0,87.5
R14231,P2312,D2372,2022-09-08 12:07:51,1,2022-09-08 12:23:19,Scheme No. 54,Manorama Ganj,8,N,location not changed,0,8,2022-09-08 12:39:10,40,10,NA,NA,0,online,wallet,N,same mode,pending,1.4,V2398,Noon,0.0,['C2330'],Y,C2330,5.0,2.0,48.0
R14232,P2784,D2423,2022-07-02 06:32:46,1,2022-07-02 06:59:23,Bengali Square,Palasia,6,Y,Bicholi Mardana],4,10,2022-07-02 07:24:46,50,20,NA,NA,0,online,upi,N,same mode,completed,4.8,V2111,Early Morning,12.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,82.5
R14233,P3189,D2467,2022-04-30 12:42:22,0,NA,Silicon City (Rau),Nipania,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2640,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14234,P3357,D1905,2022-09-09 02:03:42,0,NA,Rajendra Nagar,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V2110,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14235,P2762,D2120,2022-09-22 00:01:11,1,2022-09-22 00:17:36,Palasia,Rau,4,Y,Palasia,18,22,2022-09-22 01:05:41,110,20,NA,NA,0,online,debit card,Y,cash,completed,4.7,V2658,Mid Night,27.5,['C2317'],N,No coupon_used,0.0,0.0,157.5
R14236,P2234,D2003,2022-01-12 21:17:38,1,2022-01-12 21:45:54,Manorama Ganj,Palasia,2,N,location not changed,0,2,2022-01-12 22:04:15,10,20,NA,NA,0,online,wallet,N,same mode,completed,4.8,V2671,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,30.0
R14237,P2631,D2052,2022-07-20 01:55:27,1,2022-07-20 02:20:29,Rau,AB Road (Agra Bombay Road),14,Y,Bicholi Mardana],9,23,2022-07-20 03:10:30,115,20,NA,NA,0,online,debit card,N,same mode,failed,2.3,V1963,Mid Night,28.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,163.75
R14238,P2226,D1845,2022-11-23 19:10:49,0,NA,Khandwa Road,Navlakha,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2083,Evening,0.0,['C2097'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14239,P3152,D2173,2022-12-07 19:22:56,1,2022-12-07 19:41:45,Annapurna Road,New Palasia,12,Y,Scheme No. 54,17,29,2022-12-07 20:19:40,145,10,NA,NA,0,online,upi,N,same mode,completed,2.9,V2543,Evening,0.0,['C1780'],N,No coupon_used,0.0,0.0,155.0
R14240,P2746,D2121,2022-04-16 17:14:30,1,2022-04-16 17:35:26,Sudama Nagar,Bengali Square,20,Y,Bicholi Mardana],4,24,2022-04-16 17:51:35,120,20,NA,NA,0,cash,cash,N,same mode,completed,2.5,V2600,Evening,0.0,['C1478'],N,No coupon_used,0.0,0.0,140.0
R14241,P2725,D1915,2022-10-18 04:22:07,0,NA,Silicon City (Rau),Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V2251,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14242,P2732,D2641,2022-05-20 11:11:48,1,2022-05-20 11:29:24,Khandwa Road,Manorama Ganj,15,N,location not changed,0,15,2022-05-20 12:17:49,75,0,NA,NA,0,cash,cash,N,same mode,completed,4.1,V1996,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R14243,P2972,D2414,2022-03-11 04:55:30,1,2022-03-11 05:10:55,Rau,Bengali Square,18,Y,Rajendra Nagar,19,37,2022-03-11 05:46:34,185,0,NA,NA,0,cash,cash,N,same mode,completed,2.0,V2572,Early Morning,46.25,['C1449'],Y,C1449,20.0,37.0,194.25
R14244,P3203,D2125,2022-04-16 02:15:10,1,2022-04-16 02:43:16,Navlakha,Annapurna Road,20,Y,Navlakha,9,29,2022-04-16 03:29:04,145,10,NA,NA,0,online,wallet,N,same mode,completed,1.4,V1818,Mid Night,36.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,191.25
R14245,P2687,D2571,2022-03-10 08:38:09,1,2022-03-10 08:58:45,AB Road (Agra Bombay Road),Geeta Bhawan,4,N,location not changed,0,4,2022-03-10 09:15:22,20,0,NA,NA,0,online,credit card,N,same mode,completed,1.5,V1892,Morning,0.0,"['C1470', 'C1474']",N,No coupon_used,0.0,0.0,20.0
R14246,P2498,D2460,2022-10-08 21:38:55,1,2022-10-08 22:07:33,South Tukoganj,Bicholi Mardana],12,N,location not changed,0,12,2022-10-08 22:28:06,60,50,NA,NA,0,online,upi,N,same mode,completed,4.2,V2451,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R14247,P3021,D2601,2022-07-31 20:07:59,1,2022-07-31 20:37:47,South Tukoganj,Old Palasia,16,N,location not changed,0,16,2022-07-31 20:52:17,80,0,NA,NA,0,cash,cash,N,same mode,completed,2.6,V1958,Night,0.0,"['C1980', 'C2253']",N,No coupon_used,0.0,0.0,80.0
R14248,P2548,D2075,2022-11-07 16:54:31,1,2022-11-07 17:18:07,Geeta Bhawan,Rau,15,N,location not changed,0,15,2022-11-07 17:38:06,75,10,NA,NA,0,online,credit card,N,same mode,completed,2.4,V2538,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R14249,P3541,D2439,2022-06-11 01:48:09,1,2022-06-11 02:05:59,Khandwa Road,Palasia,17,N,location not changed,0,17,2022-06-11 02:58:47,85,0,NA,NA,0,cash,cash,N,same mode,completed,4.5,V2726,Mid Night,21.25,['C1904'],N,No coupon_used,0.0,0.0,106.25
R14250,P3371,D2522,2022-01-23 16:12:47,0,NA,Old Palasia,Rau,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1869,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14251,P2471,D1974,2022-07-22 12:33:36,1,2022-07-22 12:56:24,New Palasia,AB Road (Agra Bombay Road),19,Y,Rau,18,37,2022-07-22 13:37:32,185,50,NA,NA,0,online,wallet,N,same mode,completed,2.0,V1848,Noon,0.0,"['C1755', 'C1931']",N,No coupon_used,0.0,0.0,235.0
R14252,P2759,D2418,2022-03-26 07:12:30,1,2022-03-26 07:31:01,Khandwa Road,Nipania,9,N,location not changed,0,9,2022-03-26 08:16:51,45,50,NA,NA,0,cash,cash,N,same mode,completed,3.6,V2132,Early Morning,11.25,['C2368'],Y,C2368,20.0,9.0,97.25
R14253,P3110,D2127,2022-01-31 18:30:41,0,NA,Manorama Ganj,Sudama Nagar,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2597,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14254,P2866,D2750,2022-11-12 02:29:33,0,NA,Silicon City (Rau),Rau,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1906,Mid Night,0.0,"['C1651', 'C2274']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R14255,P2368,D2407,2022-06-20 21:30:03,1,2022-06-20 21:45:35,Nipania,Scheme No. 54,7,N,location not changed,0,7,2022-06-20 22:16:38,35,10,NA,NA,0,cash,cash,N,same mode,completed,3.3,V1910,Night,0.0,['C2064'],N,No coupon_used,0.0,0.0,45.0
R14256,P3483,D1844,2022-09-20 09:11:37,1,2022-09-20 09:29:10,Rau,Navlakha,14,Y,Bengali Square,4,18,2022-09-20 10:03:59,90,10,NA,NA,0,cash,cash,N,same mode,completed,1.3,V2430,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R14257,P2394,D2698,2022-01-12 07:35:16,1,2022-01-12 07:51:40,Palasia,Manorama Ganj,19,Y,Geeta Bhawan,11,30,2022-01-12 08:10:44,150,50,NA,NA,0,cash,cash,N,same mode,completed,1.4,V2271,Early Morning,37.5,['C1703'],Y,C1703,15.0,22.5,215.0
R14258,P2264,D2455,2022-04-29 11:55:33,0,NA,Bicholi Mardana],Navlakha,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2514,Morning,0.0,"['C1685', 'C2297']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R14259,P3333,D2235,2022-07-24 07:10:57,1,2022-07-24 07:26:22,Rajendra Nagar,AB Road (Agra Bombay Road),17,Y,Bicholi Mardana],4,21,2022-07-24 07:55:59,105,50,NA,NA,0,online,upi,Y,cash,completed,4.9,V1918,Early Morning,26.25,['C2128'],Y,C2128,15.0,15.75,165.5
R14260,P2633,D1999,2022-03-25 12:28:40,1,2022-03-25 12:48:27,Old Palasia,Geeta Bhawan,19,N,location not changed,0,19,2022-03-25 13:06:12,95,10,NA,NA,0,cash,cash,N,same mode,completed,3.6,V2368,Noon,0.0,"['C2267', 'C2349']",N,No coupon_used,0.0,0.0,105.0
R14261,P2401,D1999,2022-05-10 10:39:07,1,2022-05-10 10:55:58,Vijay Nagar,Geeta Bhawan,15,Y,AB Road (Agra Bombay Road),15,30,2022-05-10 11:30:57,150,0,NA,NA,0,online,credit card,Y,cash,completed,3.5,V2368,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R14262,P2574,D2073,2022-08-02 04:13:23,1,2022-08-02 04:39:20,Bicholi Mardana],South Tukoganj,17,N,location not changed,0,17,2022-08-02 05:04:34,85,50,NA,NA,0,cash,cash,N,same mode,completed,3.9,V2246,Early Morning,21.25,"['C1532', 'C1746']",N,No coupon_used,0.0,0.0,156.25
R14263,P3558,D2671,2022-04-10 08:59:58,1,2022-04-10 09:15:30,Sudama Nagar,Nipania,19,N,location not changed,0,19,2022-04-10 09:46:37,95,10,NA,NA,0,cash,cash,N,same mode,completed,3.5,V2013,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R14264,P3029,D2083,2022-04-28 02:20:32,1,2022-04-28 02:45:10,Palasia,South Tukoganj,18,N,location not changed,0,18,2022-04-28 03:10:45,90,50,NA,NA,0,cash,cash,N,same mode,completed,4.8,V2060,Mid Night,22.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,162.5
R14265,P2792,D1980,2022-12-09 00:43:13,1,2022-12-09 01:06:50,Bhawarkuan,Manorama Ganj,11,N,location not changed,0,11,2022-12-09 01:55:22,55,10,NA,NA,0,cash,cash,N,same mode,completed,2.1,V1937,Mid Night,13.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,78.75
R14266,P3651,D2197,2022-08-23 21:50:22,1,2022-08-23 22:15:31,Sudama Nagar,Bhawarkuan,9,N,location not changed,0,9,2022-08-23 23:14:15,45,0,NA,NA,0,online,credit card,Y,cash,completed,1.4,V2700,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,45.0
R14267,P2249,D2329,2022-02-16 21:57:22,1,2022-02-16 22:22:11,Bicholi Mardana],Old Palasia,19,Y,Bengali Square,14,33,2022-02-16 22:59:24,165,20,NA,NA,0,online,upi,N,same mode,completed,3.8,V2707,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,185.0
R14268,P2495,D2577,2022-09-04 13:14:54,1,2022-09-04 13:32:38,Palasia,AB Road (Agra Bombay Road),2,N,location not changed,0,2,2022-09-04 14:02:00,10,10,NA,NA,0,cash,cash,N,same mode,completed,1.2,V2088,Noon,0.0,['C2153'],Y,C2153,5.0,0.5,19.5
R14269,P3149,D1926,2022-01-19 01:13:09,0,NA,Bengali Square,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2601,Mid Night,0.0,['C1878'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14270,P3258,D1802,2022-01-10 03:14:11,1,2022-01-10 03:37:46,Khandwa Road,Silicon City (Rau),8,N,location not changed,0,8,2022-01-10 03:59:59,40,0,NA,NA,0,online,credit card,N,same mode,completed,3.7,V2296,Mid Night,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R14271,P2280,D1791,2022-03-05 20:48:32,0,NA,Geeta Bhawan,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1827,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14272,P2610,D2561,2022-01-01 09:20:23,1,2022-01-01 09:46:19,Manorama Ganj,Sudama Nagar,14,N,location not changed,0,14,2022-01-01 10:43:56,70,50,NA,NA,0,cash,cash,N,same mode,completed,2.3,V2733,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R14273,P2616,D2437,2022-12-05 13:25:04,1,2022-12-05 13:49:36,Sudama Nagar,New Palasia,20,Y,Rau,18,38,2022-12-05 14:45:06,190,0,NA,NA,0,cash,cash,N,same mode,completed,1.1,V2532,Noon,0.0,"['C1627', 'C1939']",Y,C1939,20.0,38.0,152.0
R14274,P2573,D2695,2022-12-24 12:38:38,0,NA,Nipania,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1768,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14275,P2618,D2078,2022-01-24 14:36:25,1,2022-01-24 14:57:20,Vijay Nagar,Sudama Nagar,5,Y,Rajendra Nagar,16,21,2022-01-24 15:20:53,105,20,NA,NA,0,cash,cash,Y,online,completed,4.6,V2625,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R14276,P2948,D2705,2022-10-03 18:17:22,1,2022-10-03 18:35:32,Navlakha,Rau,20,N,location not changed,0,20,2022-10-03 19:22:47,100,50,NA,NA,0,cash,cash,Y,online,completed,2.9,V2552,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R14277,P3298,D2555,2022-10-20 15:05:51,0,NA,Bicholi Mardana],AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2035,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14278,P2641,D2577,2022-01-26 22:55:18,1,2022-01-26 23:12:17,Manorama Ganj,Navlakha,15,Y,Rajendra Nagar,6,21,2022-01-26 23:26:01,105,0,NA,NA,0,online,credit card,N,same mode,completed,3.2,V2088,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R14279,P2601,D1883,2022-05-10 16:55:27,1,2022-05-10 17:22:13,Palasia,Sudama Nagar,8,N,location not changed,0,8,2022-05-10 17:34:13,40,20,NA,NA,0,online,debit card,Y,cash,pending,3.6,V2327,Evening,0.0,['C2391'],Y,C2391,20.0,8.0,52.0
R14280,P2275,D1864,2022-01-14 04:01:18,0,NA,Vijay Nagar,New Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1972,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14281,P3157,D2523,2022-07-11 17:21:06,1,2022-07-11 17:41:39,Silicon City (Rau),Annapurna Road,12,N,location not changed,0,12,2022-07-11 18:40:40,60,50,NA,NA,0,online,wallet,N,same mode,completed,2.5,V2153,Evening,0.0,"['C1924', 'C2068']",N,No coupon_used,0.0,0.0,110.0
R14282,P2217,D1973,2022-08-17 11:04:07,1,2022-08-17 11:25:37,Navlakha,Bengali Square,6,N,location not changed,0,6,2022-08-17 11:37:22,30,10,NA,NA,0,cash,cash,N,same mode,completed,2.7,V2119,Morning,0.0,['C1567'],N,No coupon_used,0.0,0.0,40.0
R14283,P2311,D1847,2022-08-08 19:35:56,1,2022-08-08 19:54:32,Annapurna Road,Manorama Ganj,10,N,location not changed,0,10,2022-08-08 20:20:22,50,10,NA,NA,0,online,wallet,N,same mode,completed,3.9,V2672,Evening,0.0,['C1483'],N,No coupon_used,0.0,0.0,60.0
R14284,P3640,D2445,2022-07-26 00:51:22,1,2022-07-26 01:20:41,South Tukoganj,Navlakha,3,N,location not changed,0,3,2022-07-26 01:38:03,15,10,NA,NA,0,cash,cash,N,same mode,completed,4.8,V2693,Mid Night,3.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,28.75
R14285,P2582,D2522,2022-01-17 02:29:33,1,2022-01-17 02:52:05,Bicholi Mardana],Annapurna Road,15,N,location not changed,0,15,2022-01-17 03:32:22,75,0,NA,NA,0,online,wallet,N,same mode,completed,3.2,V1869,Mid Night,18.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,93.75
R14286,P2863,D2135,2022-05-29 17:40:05,1,2022-05-29 18:01:56,Palasia,Geeta Bhawan,11,N,location not changed,0,11,2022-05-29 18:12:24,55,50,NA,NA,0,online,debit card,N,same mode,completed,2.7,V2736,Evening,0.0,['C2189'],Y,C2189,5.0,2.75,102.25
R14287,P2251,D2268,2022-11-27 23:07:00,1,2022-11-27 23:27:06,Nipania,Annapurna Road,11,N,location not changed,0,11,2022-11-27 23:46:35,55,10,NA,NA,0,online,upi,N,same mode,completed,3.3,V1983,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R14288,P2432,D2562,2022-07-17 16:58:32,0,NA,Navlakha,Bengali Square,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2338,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14289,P2557,D2142,2022-09-12 03:13:08,1,2022-09-12 03:32:49,Scheme No. 54,Rajendra Nagar,9,N,location not changed,0,9,2022-09-12 04:16:25,45,20,NA,NA,0,online,wallet,N,same mode,completed,4.2,V2331,Mid Night,11.25,['C1442'],N,No coupon_used,0.0,0.0,76.25
R14290,P2399,D2145,2022-05-29 13:59:14,1,2022-05-29 14:23:07,Annapurna Road,Palasia,5,N,location not changed,0,5,2022-05-29 15:04:00,25,20,NA,NA,0,cash,cash,Y,online,completed,5.0,V2662,Noon,0.0,['C2357'],N,No coupon_used,0.0,0.0,45.0
R14291,P2385,D1948,2022-10-04 00:18:41,1,2022-10-04 00:48:01,Sudama Nagar,South Tukoganj,7,Y,Bhawarkuan,4,11,2022-10-04 01:22:40,55,10,NA,NA,0,online,wallet,Y,cash,completed,4.0,V1926,Mid Night,13.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,78.75
R14292,P2606,D1889,2022-08-05 16:31:20,1,2022-08-05 16:55:17,Nipania,Navlakha,16,Y,Geeta Bhawan,15,31,2022-08-05 17:42:39,155,50,NA,NA,0,cash,cash,N,same mode,completed,3.4,V2696,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,205.0
R14293,P3376,D2489,2022-07-30 11:12:30,1,2022-07-30 11:41:47,South Tukoganj,Bhawarkuan,5,Y,AB Road (Agra Bombay Road),18,23,2022-07-30 12:01:42,115,50,NA,NA,0,online,debit card,N,same mode,completed,2.9,V2104,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,165.0
R14294,P3578,D2574,2022-01-16 02:20:23,0,NA,Bicholi Mardana],Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1817,Mid Night,0.0,['C2059'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14295,P2748,D2742,2022-12-26 04:08:46,0,NA,Vijay Nagar,Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2346,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14296,P2335,D2215,2022-12-01 18:28:05,1,2022-12-01 18:50:23,Vijay Nagar,Geeta Bhawan,18,N,location not changed,0,18,2022-12-01 19:42:29,90,50,NA,NA,0,online,wallet,N,same mode,completed,3.6,V2743,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,140.0
R14297,P3554,D2568,2022-07-20 01:45:29,1,2022-07-20 02:02:02,Palasia,Nipania,6,N,location not changed,0,6,2022-07-20 02:28:25,30,10,NA,NA,0,online,debit card,N,same mode,completed,1.5,V1781,Mid Night,7.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,47.5
R14298,P3660,D1962,2022-04-20 12:36:42,1,2022-04-20 12:59:15,Geeta Bhawan,Rau,8,N,location not changed,0,8,2022-04-20 13:54:01,40,20,NA,NA,0,cash,cash,N,same mode,completed,1.1,V2602,Noon,0.0,['C2369'],Y,C2369,20.0,8.0,52.0
R14299,P3322,D2662,2022-01-19 16:49:49,0,NA,Rau,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V2369,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14300,P2441,D1958,2022-08-07 14:36:53,1,2022-08-07 14:59:37,Rajendra Nagar,Sudama Nagar,12,N,location not changed,0,12,2022-08-07 15:19:13,60,50,NA,NA,0,online,upi,N,same mode,completed,4.5,V1759,Noon,0.0,['C1654'],Y,C1654,5.0,3.0,107.0
R14301,P3352,D1863,2022-09-02 16:39:13,1,2022-09-02 17:04:48,Bicholi Mardana],Annapurna Road,15,N,location not changed,0,15,2022-09-02 17:16:51,75,10,NA,NA,0,online,wallet,N,same mode,completed,1.3,V2102,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R14302,P2260,D2105,2022-01-26 21:51:07,1,2022-01-26 22:14:56,Bicholi Mardana],Geeta Bhawan,3,Y,Bicholi Mardana],13,16,2022-01-26 22:40:28,80,0,NA,NA,0,cash,cash,N,same mode,completed,2.4,V1761,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R14303,P3665,D2153,2022-01-20 23:57:59,1,2022-01-21 00:27:16,Bengali Square,Manorama Ganj,18,Y,AB Road (Agra Bombay Road),13,31,2022-01-21 01:13:25,155,50,NA,NA,0,online,debit card,N,same mode,completed,1.7,V2637,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,205.0
R14304,P3251,D2601,2022-08-25 05:35:56,1,2022-08-25 05:53:43,Sudama Nagar,Nipania,12,N,location not changed,0,12,2022-08-25 06:21:47,60,20,NA,NA,0,cash,cash,N,same mode,completed,3.6,V1958,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R14305,P2837,D2567,2022-07-14 04:35:49,1,2022-07-14 04:53:10,Bicholi Mardana],Silicon City (Rau),18,N,location not changed,0,18,2022-07-14 05:31:26,90,10,NA,NA,0,cash,cash,N,same mode,completed,3.0,V2279,Early Morning,22.5,['C1566'],Y,C1566,5.0,4.5,118.0
R14306,P2852,D2426,2022-09-14 12:55:21,0,NA,Rau,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1824,Noon,0.0,['C2161'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14307,P2793,D1796,2022-04-03 16:16:54,1,2022-04-03 16:42:26,Bengali Square,Khandwa Road,7,Y,Bicholi Mardana],12,19,2022-04-03 17:16:03,95,50,NA,NA,0,cash,cash,N,same mode,completed,2.5,V2515,Evening,0.0,"['C1405', 'C1840']",Y,C1840,5.0,4.75,140.25
R14308,P2623,D2270,2022-05-05 01:11:04,1,2022-05-05 01:38:56,Vijay Nagar,Manorama Ganj,10,Y,New Palasia,6,16,2022-05-05 02:24:57,80,50,NA,NA,0,online,upi,N,same mode,completed,5.0,V2679,Mid Night,20.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R14309,P2678,D2012,2022-08-17 13:32:21,1,2022-08-17 13:55:01,New Palasia,Vijay Nagar,6,N,location not changed,0,6,2022-08-17 14:53:08,30,10,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1875,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,40.0
R14310,P3517,D2569,2022-01-06 05:41:02,1,2022-01-06 05:59:19,Geeta Bhawan,Palasia,13,N,location not changed,0,13,2022-01-06 06:57:40,65,20,NA,NA,0,online,upi,N,same mode,completed,2.1,V2272,Early Morning,16.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,101.25
R14311,P3088,D2022,2022-09-30 10:09:16,0,NA,Scheme No. 54,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1929,Morning,0.0,['C1480'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14312,P2232,D2247,2022-12-26 05:01:03,1,2022-12-26 05:30:30,South Tukoganj,AB Road (Agra Bombay Road),19,N,location not changed,0,19,2022-12-26 06:13:06,95,10,NA,NA,0,cash,cash,N,same mode,completed,1.4,V2660,Early Morning,23.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,128.75
R14313,P2677,D1782,2022-11-03 02:07:38,0,NA,Sudama Nagar,New Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2002,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R14314,P2391,D2555,2022-08-13 10:21:27,1,2022-08-13 10:44:13,South Tukoganj,Annapurna Road,17,N,location not changed,0,17,2022-08-13 11:06:26,85,0,NA,NA,0,online,debit card,N,same mode,completed,1.0,V2035,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R14315,P2413,D2008,2022-11-25 15:05:15,0,NA,Rau,Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2390,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
