r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R6526,P1725,D1367,2021-03-01 00:13:21,1,2021-03-01 00:33:03,Sudama Nagar,Annapurna Road,10,Y,Nipania,9,19,2021-03-01 01:01:16,95,20,NA,NA,0,cash,cash,N,same mode,completed,4.9,V0906,Mid Night,23.75,"['C0960', 'C1395']",Y,C1395,15.0,14.25,124.5
R6527,P1597,D1081,2021-12-26 18:45:48,1,2021-12-26 19:11:58,New Palasia,Bicholi Mardana],14,Y,Annapurna Road,14,28,2021-12-26 19:58:47,140,10,NA,NA,0,cash,cash,N,same mode,completed,3.3,V1527,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R6528,P1825,D0914,2021-10-03 16:47:21,1,2021-10-03 17:13:06,Sudama Nagar,Navlakha,7,N,location not changed,0,7,2021-10-03 17:50:42,35,50,NA,NA,0,cash,cash,Y,online,completed,1.9,V1669,Evening,0.0,['C1332'],N,No coupon_used,0.0,0.0,85.0
R6529,P1054,D1431,2021-02-06 14:19:26,1,2021-02-06 14:42:31,Khandwa Road,Scheme No. 54,3,N,location not changed,0,3,2021-02-06 15:29:37,15,10,NA,NA,0,cash,cash,N,same mode,completed,1.6,V1722,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,25.0
R6530,P1392,D1079,2021-02-06 14:34:24,1,2021-02-06 14:59:52,Sudama Nagar,New Palasia,19,N,location not changed,0,19,2021-02-06 15:37:16,95,50,NA,NA,0,cash,cash,N,same mode,completed,4.1,V1529,Noon,0.0,"['C0920', 'C1021', 'C1234']",N,No coupon_used,0.0,0.0,145.0
R6531,P1923,D0854,2021-05-27 09:49:08,1,2021-05-27 10:13:01,Bengali Square,Bicholi Mardana],3,N,location not changed,0,3,2021-05-27 10:29:52,15,20,NA,NA,0,cash,cash,N,same mode,completed,4.2,V0870,Morning,0.0,"['C0938', 'C1121']",Y,C0938,20.0,3.0,32.0
R6532,P2127,D1517,2021-06-24 03:55:12,1,2021-06-24 04:14:48,Sudama Nagar,Nipania,15,N,location not changed,0,15,2021-06-24 05:11:46,75,20,NA,NA,0,online,debit card,N,same mode,completed,1.9,V0932,Mid Night,18.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,113.75
R6533,P2158,D1129,2021-01-29 23:40:00,1,2021-01-30 00:02:16,Bengali Square,Geeta Bhawan,17,N,location not changed,0,17,2021-01-30 00:43:27,85,20,NA,NA,0,cash,cash,N,same mode,completed,2.9,V1138,Night,0.0,['C1387'],Y,C1387,20.0,17.0,88.0
R6534,P1210,D0979,2021-02-19 23:06:11,0,NA,Bicholi Mardana],Silicon City (Rau),0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1687,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6535,P1553,D1307,2021-03-11 23:16:06,1,2021-03-11 23:32:15,Old Palasia,Palasia,20,N,location not changed,0,20,2021-03-12 00:05:31,100,50,NA,NA,0,cash,cash,N,same mode,completed,2.5,V1115,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R6536,P1881,D1324,2021-01-23 10:00:22,1,2021-01-23 10:24:01,New Palasia,Khandwa Road,13,Y,Vijay Nagar,7,20,2021-01-23 10:55:59,100,50,NA,NA,0,cash,cash,N,same mode,completed,3.2,V1029,Morning,0.0,['C0909'],Y,C0909,5.0,5.0,145.0
R6537,P1862,D1593,2021-01-19 22:38:14,1,2021-01-19 22:59:11,Khandwa Road,South Tukoganj,12,N,location not changed,0,12,2021-01-19 23:21:02,60,50,NA,NA,0,cash,cash,N,same mode,completed,2.2,V1024,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R6538,P1154,D1118,2021-01-07 08:48:06,1,2021-01-07 09:15:48,Bhawarkuan,Manorama Ganj,2,N,location not changed,0,2,2021-01-07 09:50:27,10,20,NA,NA,0,online,wallet,N,same mode,completed,3.8,V1421,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,30.0
R6539,P1541,D1130,2021-10-28 22:50:43,1,2021-10-28 23:19:31,Rajendra Nagar,New Palasia,14,Y,Sudama Nagar,8,22,2021-10-29 00:07:18,110,0,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1749,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R6540,P1241,D1003,2021-12-27 23:14:55,1,2021-12-27 23:37:57,Rajendra Nagar,Bicholi Mardana],18,N,location not changed,0,18,2021-12-28 00:12:22,90,10,NA,NA,0,cash,cash,Y,online,completed,1.5,V1616,Night,0.0,['C0710'],Y,C0710,5.0,4.5,95.5
R6541,P1737,D1538,2021-04-09 17:41:14,1,2021-04-09 18:03:36,Bengali Square,Manorama Ganj,20,N,location not changed,0,20,2021-04-09 18:41:03,100,50,NA,NA,0,cash,cash,N,same mode,completed,1.3,V1327,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R6542,P1772,D0925,2021-10-07 05:18:29,1,2021-10-07 05:47:17,Khandwa Road,Rajendra Nagar,8,N,location not changed,0,8,2021-10-07 06:04:47,40,10,NA,NA,0,online,wallet,N,same mode,completed,3.4,V1388,Early Morning,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R6543,P2122,D1340,2021-03-18 11:16:33,1,2021-03-18 11:36:44,Bengali Square,Bhawarkuan,12,N,location not changed,0,12,2021-03-18 11:50:27,60,0,NA,NA,0,cash,cash,Y,online,completed,3.9,V1496,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R6544,P2156,D1166,2021-02-18 21:03:41,1,2021-02-18 21:22:40,Bicholi Mardana],Vijay Nagar,9,Y,Navlakha,6,15,2021-02-18 21:40:17,75,20,NA,NA,0,cash,cash,N,same mode,completed,5.0,V0872,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R6545,P1128,D1677,2021-01-19 07:56:11,0,NA,Khandwa Road,Old Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1332,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6546,P1513,D0969,2021-02-18 08:55:46,1,2021-02-18 09:21:03,Bengali Square,Rau,14,N,location not changed,0,14,2021-02-18 09:34:54,70,20,NA,NA,0,cash,cash,N,same mode,completed,2.1,V0997,Morning,0.0,['C1078'],N,No coupon_used,0.0,0.0,90.0
R6547,P1757,D1195,2021-04-29 17:43:58,0,NA,Silicon City (Rau),Vijay Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1444,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6548,P1526,D0889,2021-01-13 11:44:14,1,2021-01-13 12:04:41,Geeta Bhawan,Sudama Nagar,14,N,location not changed,0,14,2021-01-13 12:38:21,70,50,NA,NA,0,online,credit card,N,same mode,completed,2.4,V1366,Morning,0.0,['C1212'],N,No coupon_used,0.0,0.0,120.0
R6549,P2098,D1565,2021-12-24 18:02:55,0,NA,Silicon City (Rau),Manorama Ganj,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1434,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6550,P2005,D1468,2021-11-24 08:44:25,0,NA,New Palasia,Annapurna Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1078,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6551,P1003,D1492,2021-02-10 19:26:37,0,NA,Geeta Bhawan,Bengali Square,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0859,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6552,P1905,D1000,2021-11-12 15:55:02,1,2021-11-12 16:10:16,Khandwa Road,Old Palasia,12,N,location not changed,0,12,2021-11-12 16:34:57,60,10,NA,NA,0,cash,cash,N,same mode,completed,4.5,V1576,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R6553,P1199,D1678,2021-01-31 21:51:59,0,NA,Vijay Nagar,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0949,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6554,P1021,D1673,2021-07-10 11:07:57,1,2021-07-10 11:37:13,Sudama Nagar,Rajendra Nagar,12,Y,Rau,9,21,2021-07-10 11:59:24,105,20,NA,NA,0,cash,cash,Y,online,completed,3.9,V1620,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R6555,P1640,D1283,2021-01-13 11:00:18,1,2021-01-13 11:17:50,AB Road (Agra Bombay Road),Old Palasia,17,N,location not changed,0,17,2021-01-13 12:08:03,85,0,NA,NA,0,online,wallet,N,same mode,completed,2.1,V1557,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R6556,P2189,D1153,2021-05-27 13:54:14,1,2021-05-27 14:19:09,Old Palasia,Geeta Bhawan,16,N,location not changed,0,16,2021-05-27 14:53:10,80,50,NA,NA,0,online,credit card,N,same mode,completed,2.9,V1222,Noon,0.0,['C0864'],N,No coupon_used,0.0,0.0,130.0
R6557,P1604,D1446,2021-03-10 16:36:43,1,2021-03-10 16:53:46,Geeta Bhawan,Old Palasia,15,Y,Rau,9,24,2021-03-10 17:38:18,120,50,NA,NA,0,cash,cash,N,same mode,completed,2.6,V1280,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R6558,P1487,D1283,2021-04-25 19:01:23,1,2021-04-25 19:20:34,Bengali Square,Sudama Nagar,8,N,location not changed,0,8,2021-04-25 19:53:13,40,0,NA,NA,0,cash,cash,N,same mode,completed,3.5,V1557,Evening,0.0,"['C0697', 'C0994']",Y,C0994,5.0,2.0,38.0
R6559,P2076,D1160,2021-08-01 16:59:57,1,2021-08-01 17:28:31,Old Palasia,Geeta Bhawan,4,Y,Sudama Nagar,11,15,2021-08-01 18:20:15,75,20,NA,NA,0,online,upi,N,same mode,failed,4.6,V1539,Evening,0.0,['C0926'],N,No coupon_used,0.0,0.0,95.0
R6560,P1590,D1640,2021-03-25 07:59:05,1,2021-03-25 08:16:20,Bhawarkuan,Bicholi Mardana],2,N,location not changed,0,2,2021-03-25 08:33:12,10,0,NA,NA,0,online,upi,Y,cash,completed,3.0,V0964,Early Morning,2.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,12.5
R6561,P1090,D1470,2021-09-29 16:50:17,1,2021-09-29 17:10:41,Old Palasia,Rau,12,Y,Sudama Nagar,10,22,2021-09-29 17:34:59,110,0,NA,NA,0,cash,cash,N,same mode,completed,2.2,V0975,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R6562,P2191,D1316,2021-07-03 02:37:45,1,2021-07-03 03:00:28,Sudama Nagar,Silicon City (Rau),8,Y,Bicholi Mardana],3,11,2021-07-03 03:15:28,55,10,NA,NA,0,cash,cash,N,same mode,completed,3.4,V1483,Mid Night,13.75,['C0794'],N,No coupon_used,0.0,0.0,78.75
R6563,P1069,D1580,2021-08-01 14:33:38,1,2021-08-01 14:51:31,AB Road (Agra Bombay Road),Vijay Nagar,6,N,location not changed,0,6,2021-08-01 15:51:08,30,50,NA,NA,0,cash,cash,N,same mode,completed,4.6,V1316,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R6564,P1300,D1099,2021-12-27 09:24:18,1,2021-12-27 09:40:20,Silicon City (Rau),Vijay Nagar,18,N,location not changed,0,18,2021-12-27 10:05:07,90,20,NA,NA,0,online,debit card,N,same mode,completed,4.3,V1727,Morning,0.0,"['C1081', 'C1287']",N,No coupon_used,0.0,0.0,110.0
R6565,P2111,D1036,2021-06-19 04:05:27,1,2021-06-19 04:31:13,Bicholi Mardana],Rajendra Nagar,14,N,location not changed,0,14,2021-06-19 05:13:56,70,50,NA,NA,0,cash,cash,N,same mode,completed,2.7,V1659,Early Morning,17.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,137.5
R6566,P1422,D1686,2021-03-03 15:14:35,0,NA,Palasia,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1642,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6567,P1270,D1514,2021-07-13 05:35:45,1,2021-07-13 06:00:05,Bhawarkuan,Geeta Bhawan,18,N,location not changed,0,18,2021-07-13 06:35:55,90,0,NA,NA,0,online,upi,N,same mode,completed,2.8,V1061,Early Morning,22.5,"['C0608', 'C0760', 'C0867']",N,No coupon_used,0.0,0.0,112.5
R6568,P1535,D1373,2021-04-30 03:23:38,1,2021-04-30 03:42:45,Navlakha,Rau,17,N,location not changed,0,17,2021-04-30 04:15:53,85,50,NA,NA,0,cash,cash,N,same mode,completed,4.7,V0973,Mid Night,21.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,156.25
R6569,P1330,D1223,2021-06-18 02:11:55,1,2021-06-18 02:35:59,South Tukoganj,Scheme No. 54,19,N,location not changed,0,19,2021-06-18 02:49:03,95,0,NA,NA,0,cash,cash,N,same mode,completed,1.8,V1042,Mid Night,23.75,['C0611'],Y,C0611,20.0,19.0,99.75
R6570,P2166,D1617,2021-09-27 02:32:41,1,2021-09-27 02:53:39,Bengali Square,South Tukoganj,8,N,location not changed,0,8,2021-09-27 03:43:10,40,0,NA,NA,0,online,debit card,N,same mode,completed,1.8,V1251,Mid Night,10.0,['C1179'],Y,C1179,15.0,6.0,44.0
R6571,P1602,D0855,2021-05-19 03:40:35,1,2021-05-19 04:01:22,Khandwa Road,Silicon City (Rau),10,N,location not changed,0,10,2021-05-19 04:25:26,50,10,NA,NA,0,cash,cash,N,same mode,completed,3.4,V1481,Mid Night,12.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,72.5
R6572,P1974,D1748,2021-10-06 09:44:45,0,NA,AB Road (Agra Bombay Road),Navlakha,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1413,Morning,0.0,['C0804'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6573,P1557,D1099,2021-04-23 11:00:33,1,2021-04-23 11:20:39,Silicon City (Rau),New Palasia,11,N,location not changed,0,11,2021-04-23 11:52:23,55,0,NA,NA,0,cash,cash,N,same mode,completed,2.5,V1727,Morning,0.0,['C1327'],N,No coupon_used,0.0,0.0,55.0
R6574,P1395,D1641,2021-12-30 09:14:16,1,2021-12-30 09:41:28,South Tukoganj,Bengali Square,9,N,location not changed,0,9,2021-12-30 10:21:32,45,50,NA,NA,0,cash,cash,N,same mode,completed,2.4,V1227,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R6575,P1824,D1204,2021-08-25 07:02:23,0,NA,Rajendra Nagar,Bengali Square,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0995,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6576,P1500,D1283,2021-10-19 13:31:34,1,2021-10-19 13:49:58,Navlakha,Palasia,17,N,location not changed,0,17,2021-10-19 14:17:48,85,10,NA,NA,0,online,wallet,N,same mode,completed,2.5,V1557,Noon,0.0,"['C0852', 'C1045']",N,No coupon_used,0.0,0.0,95.0
R6577,P1746,D1194,2021-10-15 16:45:10,1,2021-10-15 17:06:08,Manorama Ganj,AB Road (Agra Bombay Road),6,Y,Old Palasia,4,10,2021-10-15 17:30:22,50,50,NA,NA,0,online,wallet,N,same mode,completed,2.0,V1548,Evening,0.0,['C1087'],N,No coupon_used,0.0,0.0,100.0
R6578,P1877,D1222,2021-08-11 14:52:03,1,2021-08-11 15:13:57,New Palasia,Manorama Ganj,18,Y,Scheme No. 54,6,24,2021-08-11 15:46:20,120,0,NA,NA,0,cash,cash,N,same mode,completed,2.7,V1596,Noon,0.0,['C0696'],Y,C0696,15.0,18.0,102.0
R6579,P1052,D0871,2021-09-25 13:13:47,1,2021-09-25 13:39:36,Navlakha,Nipania,17,Y,Old Palasia,16,33,2021-09-25 13:57:31,165,10,NA,NA,0,online,debit card,N,same mode,completed,2.7,V1376,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,175.0
R6580,P1318,D1135,2021-10-02 06:36:43,1,2021-10-02 06:56:01,Bicholi Mardana],Bengali Square,5,N,location not changed,0,5,2021-10-02 07:53:19,25,50,NA,NA,0,cash,cash,N,same mode,completed,2.1,V0994,Early Morning,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,81.25
R6581,P2092,D1594,2021-10-10 04:22:55,1,2021-10-10 04:43:49,Annapurna Road,AB Road (Agra Bombay Road),19,N,location not changed,0,19,2021-10-10 05:07:06,95,10,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0851,Early Morning,23.75,['C1046'],N,No coupon_used,0.0,0.0,128.75
R6582,P1705,D0979,2021-11-12 11:51:04,0,NA,AB Road (Agra Bombay Road),Rau,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1687,Morning,0.0,"['C0632', 'C1246']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R6583,P1881,D1158,2021-12-26 09:25:37,1,2021-12-26 09:43:01,Bhawarkuan,Geeta Bhawan,16,N,location not changed,0,16,2021-12-26 09:55:26,80,50,NA,NA,0,online,wallet,N,same mode,completed,4.8,V1146,Morning,0.0,['C0909'],Y,C0909,5.0,4.0,126.0
R6584,P2153,D1098,2021-04-19 08:50:07,0,NA,Navlakha,Nipania,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1263,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6585,P1485,D1448,2021-01-23 10:10:05,1,2021-01-23 10:34:39,Annapurna Road,Bengali Square,7,Y,Palasia,15,22,2021-01-23 11:25:57,110,50,NA,NA,0,online,debit card,N,same mode,completed,1.1,V1694,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,160.0
R6586,P1781,D1415,2021-07-10 22:23:51,1,2021-07-10 22:40:02,New Palasia,Palasia,19,N,location not changed,0,19,2021-07-10 23:13:46,95,20,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0951,Night,0.0,"['C0624', 'C0858', 'C0897']",N,No coupon_used,0.0,0.0,115.0
R6587,P1039,D0924,2021-10-01 11:09:59,0,NA,AB Road (Agra Bombay Road),Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1639,Morning,0.0,['C0998'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6588,P1650,D0970,2021-07-06 18:57:14,1,2021-07-06 19:21:19,Bicholi Mardana],Scheme No. 54,12,N,location not changed,0,12,2021-07-06 19:53:39,60,20,NA,NA,0,cash,cash,N,same mode,completed,2.5,V1584,Evening,0.0,['C1399'],N,No coupon_used,0.0,0.0,80.0
R6589,P1320,D1336,2021-07-12 02:06:10,1,2021-07-12 02:31:59,Bengali Square,Navlakha,7,N,location not changed,0,7,2021-07-12 03:26:59,35,10,NA,NA,0,cash,cash,Y,online,completed,3.1,V1237,Mid Night,8.75,['C1320'],Y,C1320,5.0,1.75,52.0
R6590,P1219,D1540,2021-08-08 17:42:55,0,NA,Rau,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0936,Evening,0.0,['C0650'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6591,P1056,D0903,2021-12-17 01:29:18,1,2021-12-17 01:53:21,Old Palasia,South Tukoganj,4,N,location not changed,0,4,2021-12-17 02:19:38,20,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1092,Mid Night,5.0,['C0693'],N,No coupon_used,0.0,0.0,75.0
R6592,P1656,D1134,2021-11-01 09:53:58,1,2021-11-01 10:13:50,South Tukoganj,Old Palasia,8,N,location not changed,0,8,2021-11-01 10:23:52,40,0,NA,NA,0,online,credit card,N,same mode,completed,4.3,V1720,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,40.0
R6593,P1014,D1077,2021-11-27 07:23:11,1,2021-11-27 07:43:47,Nipania,Manorama Ganj,15,N,location not changed,0,15,2021-11-27 08:21:39,75,20,NA,NA,0,cash,cash,N,same mode,completed,2.0,V1742,Early Morning,18.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,113.75
R6594,P1211,D1207,2021-05-01 12:38:23,1,2021-05-01 12:55:15,Manorama Ganj,Khandwa Road,13,Y,South Tukoganj,16,29,2021-05-01 13:14:33,145,50,NA,NA,0,online,credit card,N,same mode,completed,1.5,V1637,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,195.0
R6595,P1520,D1623,2021-09-05 06:33:00,0,NA,Geeta Bhawan,Sudama Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1307,Early Morning,0.0,['C1282'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6596,P1427,D1161,2021-04-23 20:43:11,1,2021-04-23 21:08:12,Bicholi Mardana],Annapurna Road,14,Y,Khandwa Road,10,24,2021-04-23 21:27:23,120,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1445,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R6597,P1370,D1129,2021-03-27 02:45:13,1,2021-03-27 03:07:53,New Palasia,Nipania,14,Y,Rajendra Nagar,16,30,2021-03-27 03:28:27,150,50,NA,NA,0,online,credit card,N,same mode,completed,4.5,V1138,Mid Night,37.5,['C1259'],Y,C1259,20.0,30.0,207.5
R6598,P2017,D1060,2021-04-18 07:22:28,1,2021-04-18 07:41:43,Nipania,Vijay Nagar,11,N,location not changed,0,11,2021-04-18 07:53:20,55,10,NA,NA,0,online,debit card,N,same mode,completed,4.2,V1458,Early Morning,13.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,78.75
R6599,P1393,D1411,2021-04-01 01:37:14,1,2021-04-01 01:58:51,Nipania,AB Road (Agra Bombay Road),2,Y,Navlakha,18,20,2021-04-01 02:10:21,100,0,NA,NA,0,cash,cash,Y,online,completed,3.6,V1394,Mid Night,25.0,['C1080'],Y,C1080,5.0,5.0,120.0
R6600,P1826,D1134,2021-03-03 18:52:12,0,NA,Manorama Ganj,Bengali Square,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1720,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6601,P1782,D1019,2021-02-21 11:32:31,0,NA,Sudama Nagar,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1315,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6602,P1117,D1515,2021-01-09 01:52:24,1,2021-01-09 02:16:58,Annapurna Road,Manorama Ganj,3,N,location not changed,0,3,2021-01-09 03:15:57,15,50,NA,NA,0,cash,cash,Y,online,completed,1.7,V1109,Mid Night,3.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,68.75
R6603,P1140,D0980,2021-01-20 11:52:27,1,2021-01-20 12:08:11,Vijay Nagar,AB Road (Agra Bombay Road),5,Y,Navlakha,8,13,2021-01-20 12:49:23,65,50,NA,NA,0,online,debit card,N,same mode,pending,3.4,V1108,Morning,0.0,['C1308'],Y,C1308,20.0,13.0,102.0
R6604,P1808,D1101,2021-02-26 04:09:46,1,2021-02-26 04:31:24,Bhawarkuan,Sudama Nagar,13,Y,Bicholi Mardana],19,32,2021-02-26 05:06:04,160,0,NA,NA,0,online,upi,N,same mode,completed,1.9,V1272,Early Morning,40.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,200.0
R6605,P1608,D1313,2021-09-20 13:25:04,1,2021-09-20 13:41:44,Scheme No. 54,Navlakha,9,N,location not changed,0,9,2021-09-20 14:34:46,45,20,NA,NA,0,cash,cash,N,same mode,completed,4.8,V1567,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R6606,P1468,D0907,2021-04-03 13:01:38,1,2021-04-03 13:28:49,Annapurna Road,Navlakha,2,Y,Bhawarkuan,7,9,2021-04-03 14:09:46,45,50,NA,NA,0,online,debit card,N,same mode,completed,1.6,V0958,Noon,0.0,['C0815'],Y,C0815,5.0,2.25,92.75
R6607,P1703,D1368,2021-04-28 20:17:05,0,NA,Bengali Square,Annapurna Road,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1334,Night,0.0,['C0661'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6608,P1919,D0860,2021-04-14 06:38:36,1,2021-04-14 06:56:09,Bengali Square,Khandwa Road,6,N,location not changed,0,6,2021-04-14 07:37:12,30,10,NA,NA,0,cash,cash,N,same mode,completed,3.6,V1549,Early Morning,7.5,"['C1156', 'C1281']",N,No coupon_used,0.0,0.0,47.5
R6609,P1239,D1397,2021-01-07 16:37:13,1,2021-01-07 16:57:19,AB Road (Agra Bombay Road),Khandwa Road,8,N,location not changed,0,8,2021-01-07 17:28:00,40,10,NA,NA,0,online,debit card,N,same mode,completed,3.0,V0878,Evening,0.0,['C1385'],N,No coupon_used,0.0,0.0,50.0
R6610,P1894,D1521,2021-07-04 00:31:42,1,2021-07-04 00:47:06,Scheme No. 54,Nipania,2,N,location not changed,0,2,2021-07-04 01:07:38,10,20,NA,NA,0,online,credit card,N,same mode,completed,5.0,V1320,Mid Night,2.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,32.5
R6611,P1957,D1089,2021-03-25 05:27:11,0,NA,Vijay Nagar,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1594,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R6612,P1324,D1410,2021-03-12 05:33:42,1,2021-03-12 05:54:52,Rau,Rajendra Nagar,14,N,location not changed,0,14,2021-03-12 06:25:09,70,10,NA,NA,0,cash,cash,N,same mode,completed,2.7,V1693,Early Morning,17.5,['C1224'],N,No coupon_used,0.0,0.0,97.5
R6613,P1428,D1192,2021-02-06 05:18:59,1,2021-02-06 05:41:21,Navlakha,Palasia,15,Y,Old Palasia,4,19,2021-02-06 05:52:50,95,10,NA,NA,0,cash,cash,N,same mode,completed,4.3,V1097,Early Morning,23.75,['C0670'],N,No coupon_used,0.0,0.0,128.75
R6614,P1535,D1380,2021-08-17 10:54:32,0,NA,Rajendra Nagar,Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1163,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
