r_id,feedback_id,v_id,v_type,questions,answers
R13141,F6541,V2468,Auto,how was the drivers behavior,1
R13142,F6542,V2440,Auto,rate the cleanliness of your cab,3
R13142,F6542,V2440,Auto,how was the drivers behavior,3
R13144,F6544,V2436,Auto,rate the cleanliness of your cab,1
R13144,F6544,V2436,Auto,how was the drivers behavior,1
R13145,F6545,V2231,Bike,rate the use of helmet of your driver,1
R13145,F6545,V2231,Bike,rate the friendliness of your driver,3
R13146,F6546,V1952,Auto,rate the cleanliness of your cab,1
R13146,F6546,V1952,Auto,how was the drivers behavior,3
R13147,F6547,V2559,Four wheeler,rate the cleanliness of your cab,1
R13147,F6547,V2559,Four wheeler,how was the drivers behavior,1
R13148,F6548,V1886,Auto,rate the cleanliness of your cab,1
R13148,F6548,V1886,Auto,how was the drivers behavior,3
R13150,F6550,V2330,Auto,rate the cleanliness of your cab,1
R13150,F6550,V2330,Auto,how was the drivers behavior,2
R13151,F6551,V2684,Bike,rate the use of helmet of your driver,3
R13151,F6551,V2684,Bike,rate the friendliness of your driver,1
R13152,F6552,V1771,Four wheeler,rate the cleanliness of your cab,2
R13152,F6552,V1771,Four wheeler,how was the drivers behavior,1
R13154,F6554,V2066,Bike,rate the use of helmet of your driver,3
R13154,F6554,V2066,Bike,rate the friendliness of your driver,1
R13155,F6555,V2403,Four wheeler,rate the cleanliness of your cab,2
R13155,F6555,V2403,Four wheeler,how was the drivers behavior,3
R13156,F6556,V2074,Four wheeler,rate the cleanliness of your cab,4
R13156,F6556,V2074,Four wheeler,how was the drivers behavior,1
R13157,F6557,V2573,Auto,rate the cleanliness of your cab,3
R13157,F6557,V2573,Auto,how was the drivers behavior,2
R13158,F6558,V2606,Bike,rate the use of helmet of your driver,2
R13158,F6558,V2606,Bike,rate the friendliness of your driver,2
R13160,F6560,V1840,Four wheeler,rate the cleanliness of your cab,1
R13160,F6560,V1840,Four wheeler,how was the drivers behavior,4
R13161,F6561,V2666,Four wheeler,rate the cleanliness of your cab,1
R13161,F6561,V2666,Four wheeler,how was the drivers behavior,4
R13162,F6562,V2381,Auto,rate the cleanliness of your cab,1
R13162,F6562,V2381,Auto,how was the drivers behavior,1
R13163,F6563,V1841,Auto,rate the cleanliness of your cab,4
R13163,F6563,V1841,Auto,how was the drivers behavior,2
R13164,F6564,V1862,Auto,rate the cleanliness of your cab,2
R13164,F6564,V1862,Auto,how was the drivers behavior,3
R13165,F6565,V2078,Auto,rate the cleanliness of your cab,1
R13165,F6565,V2078,Auto,how was the drivers behavior,4
R13166,F6566,V1867,Auto,rate the cleanliness of your cab,1
R13166,F6566,V1867,Auto,how was the drivers behavior,3
R13168,F6568,V2739,Bike,rate the use of helmet of your driver,2
R13168,F6568,V2739,Bike,rate the friendliness of your driver,4
R13169,F6569,V2226,Four wheeler,rate the cleanliness of your cab,2
R13169,F6569,V2226,Four wheeler,how was the drivers behavior,2
R13173,F6573,V2730,Auto,rate the cleanliness of your cab,3
R13173,F6573,V2730,Auto,how was the drivers behavior,4
R13176,F6576,V2439,Auto,rate the cleanliness of your cab,3
R13176,F6576,V2439,Auto,how was the drivers behavior,1
R13178,F6578,V2113,Bike,rate the use of helmet of your driver,2
R13178,F6578,V2113,Bike,rate the friendliness of your driver,2
R13180,F6580,V1946,Bike,rate the use of helmet of your driver,1
R13180,F6580,V1946,Bike,rate the friendliness of your driver,1
R13181,F6581,V2291,Bike,rate the use of helmet of your driver,2
R13181,F6581,V2291,Bike,rate the friendliness of your driver,1
R13184,F6584,V2006,Auto,rate the cleanliness of your cab,3
R13184,F6584,V2006,Auto,how was the drivers behavior,3
R13185,F6585,V1869,Bike,rate the use of helmet of your driver,3
R13185,F6585,V1869,Bike,rate the friendliness of your driver,4
R13186,F6586,V2271,Auto,rate the cleanliness of your cab,4
R13186,F6586,V2271,Auto,how was the drivers behavior,3
R13187,F6587,V2742,Auto,rate the cleanliness of your cab,3
R13187,F6587,V2742,Auto,how was the drivers behavior,2
R13191,F6591,V1822,Auto,rate the cleanliness of your cab,4
R13191,F6591,V1822,Auto,how was the drivers behavior,4
R13194,F6594,V2433,Bike,rate the use of helmet of your driver,2
R13194,F6594,V2433,Bike,rate the friendliness of your driver,3
R13195,F6595,V1867,Auto,rate the cleanliness of your cab,1
R13195,F6595,V1867,Auto,how was the drivers behavior,2
R13196,F6596,V2638,Bike,rate the use of helmet of your driver,2
R13196,F6596,V2638,Bike,rate the friendliness of your driver,4
R13197,F6597,V2281,Bike,rate the use of helmet of your driver,4
R13197,F6597,V2281,Bike,rate the friendliness of your driver,3
R13199,F6599,V2205,Auto,rate the cleanliness of your cab,4
R13199,F6599,V2205,Auto,how was the drivers behavior,2
R13200,F6600,V2287,Auto,rate the cleanliness of your cab,3
R13200,F6600,V2287,Auto,how was the drivers behavior,2
R13201,F6601,V2358,Auto,rate the cleanliness of your cab,4
R13201,F6601,V2358,Auto,how was the drivers behavior,3
R13202,F6602,V2249,Bike,rate the use of helmet of your driver,4
R13202,F6602,V2249,Bike,rate the friendliness of your driver,1
R13203,F6603,V2525,Bike,rate the use of helmet of your driver,2
R13203,F6603,V2525,Bike,rate the friendliness of your driver,4
R13204,F6604,V2575,Auto,rate the cleanliness of your cab,1
R13204,F6604,V2575,Auto,how was the drivers behavior,2
R13207,F6607,V2187,Four wheeler,rate the cleanliness of your cab,2
R13207,F6607,V2187,Four wheeler,how was the drivers behavior,3
R13210,F6610,V1997,Four wheeler,rate the cleanliness of your cab,1
R13210,F6610,V1997,Four wheeler,how was the drivers behavior,2
R13211,F6611,V2038,Bike,rate the use of helmet of your driver,1
R13211,F6611,V2038,Bike,rate the friendliness of your driver,2
R13212,F6612,V1843,Auto,rate the cleanliness of your cab,1
R13212,F6612,V1843,Auto,how was the drivers behavior,4
R13213,F6613,V2269,Auto,rate the cleanliness of your cab,1
R13213,F6613,V2269,Auto,how was the drivers behavior,1
R13214,F6614,V1988,Four wheeler,rate the cleanliness of your cab,3
R13214,F6614,V1988,Four wheeler,how was the drivers behavior,1
R13215,F6615,V2314,Four wheeler,rate the cleanliness of your cab,2
R13215,F6615,V2314,Four wheeler,how was the drivers behavior,4
R13216,F6616,V2327,Auto,rate the cleanliness of your cab,1
R13216,F6616,V2327,Auto,how was the drivers behavior,2
R13217,F6617,V2442,Auto,rate the cleanliness of your cab,2
R13217,F6617,V2442,Auto,how was the drivers behavior,2
R13218,F6618,V2369,Bike,rate the use of helmet of your driver,3
R13218,F6618,V2369,Bike,rate the friendliness of your driver,4
R13220,F6620,V1821,Auto,rate the cleanliness of your cab,4
R13220,F6620,V1821,Auto,how was the drivers behavior,4
R13221,F6621,V2273,Auto,rate the cleanliness of your cab,2
R13221,F6621,V2273,Auto,how was the drivers behavior,2
R13223,F6623,V2175,Auto,rate the cleanliness of your cab,1
R13223,F6623,V2175,Auto,how was the drivers behavior,2
R13224,F6624,V2582,Bike,rate the use of helmet of your driver,2
R13224,F6624,V2582,Bike,rate the friendliness of your driver,4
R13225,F6625,V2191,Auto,rate the cleanliness of your cab,4
R13225,F6625,V2191,Auto,how was the drivers behavior,3
R13226,F6626,V2484,Bike,rate the use of helmet of your driver,4
R13226,F6626,V2484,Bike,rate the friendliness of your driver,1
R13227,F6627,V2432,Bike,rate the use of helmet of your driver,3
R13227,F6627,V2432,Bike,rate the friendliness of your driver,2
R13228,F6628,V2486,Four wheeler,rate the cleanliness of your cab,2
R13228,F6628,V2486,Four wheeler,how was the drivers behavior,3
R13229,F6629,V2166,Four wheeler,rate the cleanliness of your cab,2
R13229,F6629,V2166,Four wheeler,how was the drivers behavior,1
R13230,F6630,V2110,Four wheeler,rate the cleanliness of your cab,1
R13230,F6630,V2110,Four wheeler,how was the drivers behavior,4
R13231,F6631,V2191,Auto,rate the cleanliness of your cab,3
R13231,F6631,V2191,Auto,how was the drivers behavior,3
R13232,F6632,V2382,Four wheeler,rate the cleanliness of your cab,3
R13232,F6632,V2382,Four wheeler,how was the drivers behavior,4
R13233,F6633,V1861,Auto,rate the cleanliness of your cab,2
R13233,F6633,V1861,Auto,how was the drivers behavior,1
R13237,F6637,V2125,Auto,rate the cleanliness of your cab,2
R13237,F6637,V2125,Auto,how was the drivers behavior,3
R13238,F6638,V2208,Auto,rate the cleanliness of your cab,3
R13238,F6638,V2208,Auto,how was the drivers behavior,4
R13239,F6639,V2353,Auto,rate the cleanliness of your cab,4
R13239,F6639,V2353,Auto,how was the drivers behavior,4
R13241,F6641,V2028,Bike,rate the use of helmet of your driver,3
R13241,F6641,V2028,Bike,rate the friendliness of your driver,1
R13243,F6643,V2681,Auto,rate the cleanliness of your cab,4
R13243,F6643,V2681,Auto,how was the drivers behavior,3
R13247,F6647,V2414,Bike,rate the use of helmet of your driver,2
R13247,F6647,V2414,Bike,rate the friendliness of your driver,1
R13248,F6648,V2521,Auto,rate the cleanliness of your cab,4
R13248,F6648,V2521,Auto,how was the drivers behavior,3
R13250,F6650,V2662,Auto,rate the cleanliness of your cab,4
R13250,F6650,V2662,Auto,how was the drivers behavior,1
R13251,F6651,V2189,Four wheeler,rate the cleanliness of your cab,2
R13251,F6651,V2189,Four wheeler,how was the drivers behavior,1
R13252,F6652,V2670,Auto,rate the cleanliness of your cab,1
R13252,F6652,V2670,Auto,how was the drivers behavior,4
R13253,F6653,V2395,Bike,rate the use of helmet of your driver,1
R13253,F6653,V2395,Bike,rate the friendliness of your driver,3
R13255,F6655,V2484,Bike,rate the use of helmet of your driver,2
R13255,F6655,V2484,Bike,rate the friendliness of your driver,3
R13256,F6656,V2330,Auto,rate the cleanliness of your cab,3
R13256,F6656,V2330,Auto,how was the drivers behavior,2
R13259,F6659,V1869,Bike,rate the use of helmet of your driver,4
R13259,F6659,V1869,Bike,rate the friendliness of your driver,2
R13260,F6660,V2369,Bike,rate the use of helmet of your driver,3
R13260,F6660,V2369,Bike,rate the friendliness of your driver,2
R13261,F6661,V1923,Auto,rate the cleanliness of your cab,4
R13261,F6661,V1923,Auto,how was the drivers behavior,3
R13262,F6662,V1975,Auto,rate the cleanliness of your cab,2
R13262,F6662,V1975,Auto,how was the drivers behavior,1
R13263,F6663,V2334,Auto,rate the cleanliness of your cab,2
R13263,F6663,V2334,Auto,how was the drivers behavior,3
R13264,F6664,V2573,Auto,rate the cleanliness of your cab,4
R13264,F6664,V2573,Auto,how was the drivers behavior,2
R13265,F6665,V2708,Bike,rate the use of helmet of your driver,4
R13265,F6665,V2708,Bike,rate the friendliness of your driver,4
R13266,F6666,V2748,Four wheeler,rate the cleanliness of your cab,2
R13266,F6666,V2748,Four wheeler,how was the drivers behavior,3
R13268,F6668,V2721,Auto,rate the cleanliness of your cab,4
R13268,F6668,V2721,Auto,how was the drivers behavior,1
R13269,F6669,V2382,Four wheeler,rate the cleanliness of your cab,4
R13269,F6669,V2382,Four wheeler,how was the drivers behavior,3
R13270,F6670,V2636,Auto,rate the cleanliness of your cab,4
R13270,F6670,V2636,Auto,how was the drivers behavior,2
R13271,F6671,V1990,Auto,rate the cleanliness of your cab,1
R13271,F6671,V1990,Auto,how was the drivers behavior,4
R13273,F6673,V2231,Bike,rate the use of helmet of your driver,4
R13273,F6673,V2231,Bike,rate the friendliness of your driver,2
R13274,F6674,V2056,Bike,rate the use of helmet of your driver,2
R13274,F6674,V2056,Bike,rate the friendliness of your driver,4
R13279,F6679,V2123,Bike,rate the use of helmet of your driver,2
R13279,F6679,V2123,Bike,rate the friendliness of your driver,1
R13281,F6681,V1961,Auto,rate the cleanliness of your cab,1
R13281,F6681,V1961,Auto,how was the drivers behavior,4
R13284,F6684,V1882,Bike,rate the use of helmet of your driver,1
R13284,F6684,V1882,Bike,rate the friendliness of your driver,2
R13285,F6685,V2391,Bike,rate the use of helmet of your driver,1
R13285,F6685,V2391,Bike,rate the friendliness of your driver,2
R13287,F6687,V2540,Auto,rate the cleanliness of your cab,4
R13287,F6687,V2540,Auto,how was the drivers behavior,2
R13288,F6688,V2173,Four wheeler,rate the cleanliness of your cab,1
R13288,F6688,V2173,Four wheeler,how was the drivers behavior,1
R13290,F6690,V2503,Auto,rate the cleanliness of your cab,3
R13290,F6690,V2503,Auto,how was the drivers behavior,3
R13291,F6691,V2528,Auto,rate the cleanliness of your cab,3
R13291,F6691,V2528,Auto,how was the drivers behavior,3
R13294,F6694,V2406,Auto,rate the cleanliness of your cab,3
R13294,F6694,V2406,Auto,how was the drivers behavior,3
R13295,F6695,V1922,Four wheeler,rate the cleanliness of your cab,2
R13295,F6695,V1922,Four wheeler,how was the drivers behavior,1
R13296,F6696,V1922,Four wheeler,rate the cleanliness of your cab,3
R13296,F6696,V1922,Four wheeler,how was the drivers behavior,2
R13297,F6697,V2610,Four wheeler,rate the cleanliness of your cab,3
R13297,F6697,V2610,Four wheeler,how was the drivers behavior,4
R13300,F6700,V2134,Auto,rate the cleanliness of your cab,3
R13300,F6700,V2134,Auto,how was the drivers behavior,3
R13301,F6701,V2749,Auto,rate the cleanliness of your cab,4
R13301,F6701,V2749,Auto,how was the drivers behavior,2
R13302,F6702,V1759,Auto,rate the cleanliness of your cab,2
R13302,F6702,V1759,Auto,how was the drivers behavior,3
R13306,F6706,V1772,Bike,rate the use of helmet of your driver,4
R13306,F6706,V1772,Bike,rate the friendliness of your driver,4
R13308,F6708,V1873,Auto,rate the cleanliness of your cab,4
R13308,F6708,V1873,Auto,how was the drivers behavior,1
R13309,F6709,V2011,Auto,rate the cleanliness of your cab,1
R13309,F6709,V2011,Auto,how was the drivers behavior,2
R13310,F6710,V2107,Bike,rate the use of helmet of your driver,3
R13310,F6710,V2107,Bike,rate the friendliness of your driver,1
R13311,F6711,V2271,Auto,rate the cleanliness of your cab,4
R13311,F6711,V2271,Auto,how was the drivers behavior,1
R13312,F6712,V2553,Bike,rate the use of helmet of your driver,2
R13312,F6712,V2553,Bike,rate the friendliness of your driver,3
R13314,F6714,V2249,Bike,rate the use of helmet of your driver,2
R13314,F6714,V2249,Bike,rate the friendliness of your driver,4
R13318,F6718,V1767,Four wheeler,rate the cleanliness of your cab,3
R13318,F6718,V1767,Four wheeler,how was the drivers behavior,2
R13319,F6719,V2416,Bike,rate the use of helmet of your driver,4
R13319,F6719,V2416,Bike,rate the friendliness of your driver,3
R13320,F6720,V2539,Four wheeler,rate the cleanliness of your cab,1
R13320,F6720,V2539,Four wheeler,how was the drivers behavior,3
R13322,F6722,V2702,Bike,rate the use of helmet of your driver,4
R13322,F6722,V2702,Bike,rate the friendliness of your driver,4
R13323,F6723,V1856,Four wheeler,rate the cleanliness of your cab,1
R13323,F6723,V1856,Four wheeler,how was the drivers behavior,1
R13324,F6724,V2236,Four wheeler,rate the cleanliness of your cab,4
R13324,F6724,V2236,Four wheeler,how was the drivers behavior,4
R13326,F6726,V2699,Bike,rate the use of helmet of your driver,2
R13326,F6726,V2699,Bike,rate the friendliness of your driver,4
R13330,F6730,V2028,Bike,rate the use of helmet of your driver,2
R13330,F6730,V2028,Bike,rate the friendliness of your driver,3
R13331,F6731,V2681,Auto,rate the cleanliness of your cab,2
R13331,F6731,V2681,Auto,how was the drivers behavior,1
R13332,F6732,V2703,Bike,rate the use of helmet of your driver,4
R13332,F6732,V2703,Bike,rate the friendliness of your driver,2
R13333,F6733,V2510,Bike,rate the use of helmet of your driver,2
R13333,F6733,V2510,Bike,rate the friendliness of your driver,1
R13334,F6734,V2176,Auto,rate the cleanliness of your cab,4
R13334,F6734,V2176,Auto,how was the drivers behavior,4
R13338,F6738,V2219,Auto,rate the cleanliness of your cab,2
R13338,F6738,V2219,Auto,how was the drivers behavior,3
R13340,F6740,V2019,Auto,rate the cleanliness of your cab,4
R13340,F6740,V2019,Auto,how was the drivers behavior,1
R13342,F6742,V2239,Four wheeler,rate the cleanliness of your cab,3
R13342,F6742,V2239,Four wheeler,how was the drivers behavior,4
R13343,F6743,V1930,Bike,rate the use of helmet of your driver,4
R13343,F6743,V1930,Bike,rate the friendliness of your driver,2
R13345,F6745,V2132,Auto,rate the cleanliness of your cab,1
R13345,F6745,V2132,Auto,how was the drivers behavior,1
R13346,F6746,V2276,Four wheeler,rate the cleanliness of your cab,1
R13346,F6746,V2276,Four wheeler,how was the drivers behavior,2
R13349,F6749,V2401,Four wheeler,rate the cleanliness of your cab,3
R13349,F6749,V2401,Four wheeler,how was the drivers behavior,4
R13350,F6750,V2089,Auto,rate the cleanliness of your cab,2
R13350,F6750,V2089,Auto,how was the drivers behavior,1
R13352,F6752,V1972,Four wheeler,rate the cleanliness of your cab,1
R13352,F6752,V1972,Four wheeler,how was the drivers behavior,2
R13354,F6754,V1940,Bike,rate the use of helmet of your driver,1
R13354,F6754,V1940,Bike,rate the friendliness of your driver,2
R13355,F6755,V2240,Four wheeler,rate the cleanliness of your cab,1
R13355,F6755,V2240,Four wheeler,how was the drivers behavior,1
R13356,F6756,V2473,Four wheeler,rate the cleanliness of your cab,2
R13356,F6756,V2473,Four wheeler,how was the drivers behavior,3
R13358,F6758,V2258,Four wheeler,rate the cleanliness of your cab,1
R13358,F6758,V2258,Four wheeler,how was the drivers behavior,4
R13359,F6759,V1895,Four wheeler,rate the cleanliness of your cab,4
R13359,F6759,V1895,Four wheeler,how was the drivers behavior,2
R13361,F6761,V1940,Bike,rate the use of helmet of your driver,2
R13361,F6761,V1940,Bike,rate the friendliness of your driver,4
R13362,F6762,V2461,Auto,rate the cleanliness of your cab,2
R13362,F6762,V2461,Auto,how was the drivers behavior,4
R13363,F6763,V2597,Auto,rate the cleanliness of your cab,2
R13363,F6763,V2597,Auto,how was the drivers behavior,1
R13364,F6764,V1966,Auto,rate the cleanliness of your cab,1
R13364,F6764,V1966,Auto,how was the drivers behavior,4
R13366,F6766,V2046,Auto,rate the cleanliness of your cab,2
R13366,F6766,V2046,Auto,how was the drivers behavior,4
R13367,F6767,V2040,Bike,rate the use of helmet of your driver,2
R13367,F6767,V2040,Bike,rate the friendliness of your driver,2
R13368,F6768,V1873,Auto,rate the cleanliness of your cab,1
R13368,F6768,V1873,Auto,how was the drivers behavior,2
R13371,F6771,V1796,Auto,rate the cleanliness of your cab,4
R13371,F6771,V1796,Auto,how was the drivers behavior,1
R13372,F6772,V2140,Four wheeler,rate the cleanliness of your cab,3
R13372,F6772,V2140,Four wheeler,how was the drivers behavior,3
R13373,F6773,V2303,Auto,rate the cleanliness of your cab,3
R13373,F6773,V2303,Auto,how was the drivers behavior,1
R13374,F6774,V2380,Auto,rate the cleanliness of your cab,1
R13374,F6774,V2380,Auto,how was the drivers behavior,2
R13375,F6775,V2037,Auto,rate the cleanliness of your cab,2
R13375,F6775,V2037,Auto,how was the drivers behavior,2
R13376,F6776,V1994,Auto,rate the cleanliness of your cab,3
R13376,F6776,V1994,Auto,how was the drivers behavior,4
R13378,F6778,V2691,Auto,rate the cleanliness of your cab,2
R13378,F6778,V2691,Auto,how was the drivers behavior,4
R13379,F6779,V2162,Four wheeler,rate the cleanliness of your cab,3
R13379,F6779,V2162,Four wheeler,how was the drivers behavior,4
R13380,F6780,V2282,Auto,rate the cleanliness of your cab,1
R13380,F6780,V2282,Auto,how was the drivers behavior,1
R13381,F6781,V2421,Auto,rate the cleanliness of your cab,1
R13381,F6781,V2421,Auto,how was the drivers behavior,1
R13382,F6782,V2108,Bike,rate the use of helmet of your driver,1
R13382,F6782,V2108,Bike,rate the friendliness of your driver,1
R13383,F6783,V1926,Bike,rate the use of helmet of your driver,2
R13383,F6783,V1926,Bike,rate the friendliness of your driver,4
R13385,F6785,V2350,Bike,rate the use of helmet of your driver,3
R13385,F6785,V2350,Bike,rate the friendliness of your driver,1
R13386,F6786,V1796,Auto,rate the cleanliness of your cab,2
R13386,F6786,V1796,Auto,how was the drivers behavior,3
R13387,F6787,V2062,Auto,rate the cleanliness of your cab,2
R13387,F6787,V2062,Auto,how was the drivers behavior,2
R13388,F6788,V2190,Auto,rate the cleanliness of your cab,3
R13388,F6788,V2190,Auto,how was the drivers behavior,1
R13389,F6789,V2492,Bike,rate the use of helmet of your driver,4
R13389,F6789,V2492,Bike,rate the friendliness of your driver,3
R13390,F6790,V2346,Four wheeler,rate the cleanliness of your cab,3
R13390,F6790,V2346,Four wheeler,how was the drivers behavior,4
R13392,F6792,V2564,Auto,rate the cleanliness of your cab,1
R13392,F6792,V2564,Auto,how was the drivers behavior,1
R13393,F6793,V2416,Bike,rate the use of helmet of your driver,1
R13393,F6793,V2416,Bike,rate the friendliness of your driver,2
R13394,F6794,V2488,Four wheeler,rate the cleanliness of your cab,4
R13394,F6794,V2488,Four wheeler,how was the drivers behavior,2
R13400,F6800,V2081,Auto,rate the cleanliness of your cab,3
R13400,F6800,V2081,Auto,how was the drivers behavior,3
R13401,F6801,V1770,Four wheeler,rate the cleanliness of your cab,2
R13401,F6801,V1770,Four wheeler,how was the drivers behavior,3
R13402,F6802,V1761,Bike,rate the use of helmet of your driver,1
R13402,F6802,V1761,Bike,rate the friendliness of your driver,3
R13404,F6804,V1899,Auto,rate the cleanliness of your cab,4
R13404,F6804,V1899,Auto,how was the drivers behavior,1
R13405,F6805,V2530,Auto,rate the cleanliness of your cab,2
R13405,F6805,V2530,Auto,how was the drivers behavior,4
R13407,F6807,V2734,Auto,rate the cleanliness of your cab,3
R13407,F6807,V2734,Auto,how was the drivers behavior,2
R13408,F6808,V2127,Four wheeler,rate the cleanliness of your cab,1
R13408,F6808,V2127,Four wheeler,how was the drivers behavior,3
R13409,F6809,V1932,Auto,rate the cleanliness of your cab,2
R13409,F6809,V1932,Auto,how was the drivers behavior,2
R13410,F6810,V2726,Auto,rate the cleanliness of your cab,3
R13410,F6810,V2726,Auto,how was the drivers behavior,1
R13411,F6811,V2061,Auto,rate the cleanliness of your cab,2
R13411,F6811,V2061,Auto,how was the drivers behavior,3
R13412,F6812,V1817,Four wheeler,rate the cleanliness of your cab,3
R13412,F6812,V1817,Four wheeler,how was the drivers behavior,1
R13413,F6813,V2267,Auto,rate the cleanliness of your cab,2
R13413,F6813,V2267,Auto,how was the drivers behavior,4
R13416,F6816,V2275,Bike,rate the use of helmet of your driver,1
R13416,F6816,V2275,Bike,rate the friendliness of your driver,2
R13417,F6817,V2738,Four wheeler,rate the cleanliness of your cab,2
R13417,F6817,V2738,Four wheeler,how was the drivers behavior,4
R13419,F6819,V2215,Bike,rate the use of helmet of your driver,3
R13419,F6819,V2215,Bike,rate the friendliness of your driver,4
R13421,F6821,V2589,Auto,rate the cleanliness of your cab,1
R13421,F6821,V2589,Auto,how was the drivers behavior,1
R13422,F6822,V2196,Four wheeler,rate the cleanliness of your cab,1
R13422,F6822,V2196,Four wheeler,how was the drivers behavior,2
R13426,F6826,V2183,Four wheeler,rate the cleanliness of your cab,3
R13426,F6826,V2183,Four wheeler,how was the drivers behavior,2
R13427,F6827,V2588,Auto,rate the cleanliness of your cab,1
R13427,F6827,V2588,Auto,how was the drivers behavior,2
R13428,F6828,V2552,Auto,rate the cleanliness of your cab,1
R13428,F6828,V2552,Auto,how was the drivers behavior,3
R13429,F6829,V2637,Auto,rate the cleanliness of your cab,1
R13429,F6829,V2637,Auto,how was the drivers behavior,1
R13430,F6830,V2217,Four wheeler,rate the cleanliness of your cab,2
R13430,F6830,V2217,Four wheeler,how was the drivers behavior,4
R13431,F6831,V2037,Auto,rate the cleanliness of your cab,3
R13431,F6831,V2037,Auto,how was the drivers behavior,2
R13432,F6832,V2002,Auto,rate the cleanliness of your cab,2
R13432,F6832,V2002,Auto,how was the drivers behavior,4
R13433,F6833,V1753,Four wheeler,rate the cleanliness of your cab,3
R13433,F6833,V1753,Four wheeler,how was the drivers behavior,4
R13434,F6834,V1921,Four wheeler,rate the cleanliness of your cab,1
R13434,F6834,V1921,Four wheeler,how was the drivers behavior,4
R13436,F6836,V2291,Bike,rate the use of helmet of your driver,1
R13436,F6836,V2291,Bike,rate the friendliness of your driver,3
R13437,F6837,V2665,Auto,rate the cleanliness of your cab,1
R13437,F6837,V2665,Auto,how was the drivers behavior,4
R13439,F6839,V2379,Auto,rate the cleanliness of your cab,1
R13439,F6839,V2379,Auto,how was the drivers behavior,2
R13440,F6840,V2629,Four wheeler,rate the cleanliness of your cab,3
R13440,F6840,V2629,Four wheeler,how was the drivers behavior,4
R13441,F6841,V2365,Bike,rate the use of helmet of your driver,1
R13441,F6841,V2365,Bike,rate the friendliness of your driver,4
R13442,F6842,V2188,Four wheeler,rate the cleanliness of your cab,4
R13442,F6842,V2188,Four wheeler,how was the drivers behavior,3
R13443,F6843,V2718,Four wheeler,rate the cleanliness of your cab,2
R13443,F6843,V2718,Four wheeler,how was the drivers behavior,4
R13444,F6844,V1809,Bike,rate the use of helmet of your driver,4
R13444,F6844,V1809,Bike,rate the friendliness of your driver,1
R13445,F6845,V2566,Auto,rate the cleanliness of your cab,4
R13445,F6845,V2566,Auto,how was the drivers behavior,1
R13446,F6846,V1957,Auto,rate the cleanliness of your cab,4
R13446,F6846,V1957,Auto,how was the drivers behavior,3
R13449,F6849,V1972,Four wheeler,rate the cleanliness of your cab,3
R13449,F6849,V1972,Four wheeler,how was the drivers behavior,4
R13450,F6850,V1966,Auto,rate the cleanliness of your cab,4
R13450,F6850,V1966,Auto,how was the drivers behavior,3
R13451,F6851,V2454,Bike,rate the use of helmet of your driver,3
R13451,F6851,V2454,Bike,rate the friendliness of your driver,4
R13452,F6852,V1800,Auto,rate the cleanliness of your cab,1
R13452,F6852,V1800,Auto,how was the drivers behavior,1
R13453,F6853,V1885,Bike,rate the use of helmet of your driver,2
R13453,F6853,V1885,Bike,rate the friendliness of your driver,4
R13454,F6854,V2550,Auto,rate the cleanliness of your cab,2
R13454,F6854,V2550,Auto,how was the drivers behavior,4
R13455,F6855,V2743,Auto,rate the cleanliness of your cab,4
R13455,F6855,V2743,Auto,how was the drivers behavior,1
R13456,F6856,V2149,Bike,rate the use of helmet of your driver,2
R13456,F6856,V2149,Bike,rate the friendliness of your driver,1
R13458,F6858,V1783,Auto,rate the cleanliness of your cab,1
R13458,F6858,V1783,Auto,how was the drivers behavior,2
R13459,F6859,V2654,Four wheeler,rate the cleanliness of your cab,3
R13459,F6859,V2654,Four wheeler,how was the drivers behavior,3
R13460,F6860,V2428,Auto,rate the cleanliness of your cab,1
R13460,F6860,V2428,Auto,how was the drivers behavior,2
R13462,F6862,V2548,Four wheeler,rate the cleanliness of your cab,3
R13462,F6862,V2548,Four wheeler,how was the drivers behavior,3
R13464,F6864,V2076,Four wheeler,rate the cleanliness of your cab,1
R13464,F6864,V2076,Four wheeler,how was the drivers behavior,4
R13465,F6865,V2335,Four wheeler,rate the cleanliness of your cab,2
R13465,F6865,V2335,Four wheeler,how was the drivers behavior,4
R13466,F6866,V2650,Auto,rate the cleanliness of your cab,3
R13466,F6866,V2650,Auto,how was the drivers behavior,4
R13467,F6867,V1866,Auto,rate the cleanliness of your cab,2
R13467,F6867,V1866,Auto,how was the drivers behavior,1
R13468,F6868,V2316,Auto,rate the cleanliness of your cab,2
R13468,F6868,V2316,Auto,how was the drivers behavior,3
R13469,F6869,V2645,Bike,rate the use of helmet of your driver,3
R13469,F6869,V2645,Bike,rate the friendliness of your driver,2
R13470,F6870,V2379,Auto,rate the cleanliness of your cab,4
R13470,F6870,V2379,Auto,how was the drivers behavior,4
R13471,F6871,V2225,Auto,rate the cleanliness of your cab,1
R13471,F6871,V2225,Auto,how was the drivers behavior,4
R13472,F6872,V1974,Auto,rate the cleanliness of your cab,4
R13472,F6872,V1974,Auto,how was the drivers behavior,1
R13477,F6877,V2139,Auto,rate the cleanliness of your cab,3
R13477,F6877,V2139,Auto,how was the drivers behavior,4
R13478,F6878,V1778,Four wheeler,rate the cleanliness of your cab,3
R13478,F6878,V1778,Four wheeler,how was the drivers behavior,2
R13480,F6880,V2534,Bike,rate the use of helmet of your driver,3
